athlete_id,medal_date,medal_code,event_id,country_id,name,birth_date,gender,height,weight,education,country,disciplines,Gold Medal,Silver Medal,Bronze Medal,Total
1924402,2024-08-10,3.0,Men's 4 x 400m Relay,,,,,,,,,,,,,
1924406,2024-08-03,3.0,4 x 400m Relay Mixed,GBR,Lewis DAVEY,2000-10-24,Male,188.0,0.0,"",Great Britain,Athletics,14,22,29,65
1924406,2024-08-10,3.0,Men's 4 x 400m Relay,GBR,Lewis DAVEY,2000-10-24,Male,188.0,0.0,"",Great Britain,Athletics,14,22,29,65
1924409,2024-08-10,3.0,Men's 4 x 400m Relay,GBR,Charles DOBSON,1999-10-20,Male,183.0,0.0,Graduated in 2023 with a degree in Aeronautical Engineering from Loughborough University (GBR),Great Britain,Athletics,14,22,29,65
1924426,2024-08-03,3.0,4 x 400m Relay Mixed,GBR,Alex HAYDOCK-WILSON,1999-07-28,Male,185.0,0.0,"Bachelor of Engineering degree in Materials Engineering from Loughborough University (Loughborough, GBR). <br>PhD Student at the Centre for Renewable Energy Systems Technology (Loughborough, GBR)",Great Britain,Athletics,14,22,29,65
1924426,2024-08-10,3.0,Men's 4 x 400m Relay,GBR,Alex HAYDOCK-WILSON,1999-07-28,Male,185.0,0.0,"Bachelor of Engineering degree in Materials Engineering from Loughborough University (Loughborough, GBR). <br>PhD Student at the Centre for Renewable Energy Systems Technology (Loughborough, GBR)",Great Britain,Athletics,14,22,29,65
1924429,2024-08-05,1.0,Women's 800m,GBR,Keely HODGKINSON,2002-03-03,Female,170.0,0.0,Criminology at Leeds Beckett University (GBR),Great Britain,Athletics,14,22,29,65
1924430,2024-08-07,2.0,Men's 400m,GBR,Matthew HUDSON-SMITH,1994-10-26,Male,187.0,0.0,Advanced apprenticeship in Sporting Excellence at Loughborough College (GBR). Physical Education and Sports Coaching at University of Worcester St John's Campus (GBR),Great Britain,Athletics,14,22,29,65
1924430,2024-08-10,3.0,Men's 4 x 400m Relay,GBR,Matthew HUDSON-SMITH,1994-10-26,Male,187.0,0.0,Advanced apprenticeship in Sporting Excellence at Loughborough College (GBR). Physical Education and Sports Coaching at University of Worcester St John's Campus (GBR),Great Britain,Athletics,14,22,29,65
1924431,2024-08-09,3.0,Men's 4 x 100m Relay,GBR,Zharnel HUGHES,1995-07-13,Male,193.0,0.0,"",Great Britain,Athletics,14,22,29,65
1924432,2024-08-09,2.0,Women's 4 x 100m Relay,GBR,Amy HUNT,2002-05-15,Female,178.0,0.0,Studied at the University of Birmingham (GBR),Great Britain,Athletics,14,22,29,65
1924437,2024-08-10,3.0,Women's 4 x 400m Relay,GBR,Yemi Mary JOHN,2003-05-03,Female,163.0,0.0,"Student at the University of Southern California (Los Angeles, CA, USA)",Great Britain,Athletics,14,22,29,65
1924439,2024-08-09,3.0,Men's 4 x 100m Relay,GBR,Jeremiah AZU,2001-05-15,Male,173.0,0.0,"Sports Conditioning, Cardiff Metropolitan University (GBR)",Great Britain,Athletics,14,22,29,65
1924440,2024-08-06,2.0,Men's 1500m,GBR,Josh KERR,1997-10-08,Male,187.0,0.0,"Exercise Science at University of New Mexico (Albuquerque, NM, USA)",Great Britain,Athletics,14,22,29,65
1924442,2024-08-09,3.0,Men's 4 x 100m Relay,GBR,Richard KILTY,1989-09-02,Male,183.0,0.0,Studied Sports Science at Loughborough University (GBR),Great Britain,Athletics,14,22,29,65
1924446,2024-08-09,2.0,Women's 4 x 100m Relay,GBR,Imani LANSIQUOT,1997-12-17,Female,171.0,0.0,"Psychology at King's College (London, GBR)",Great Britain,Athletics,14,22,29,65
1924457,2024-08-09,3.0,Men's 4 x 100m Relay,GBR,Nethaneel MITCHELL-BLAKE,1994-04-02,Male,187.0,0.0,"Studied Finance and International Trade at Louisiana State University (Baton Rouge, LA, USA)",Great Britain,Athletics,14,22,29,65
1924460,2024-08-09,2.0,Women's 4 x 100m Relay,GBR,Daryll NEITA,1996-08-29,Female,157.0,0.0,"Fashion Design at Oaklands College (St Albans, GBR)",Great Britain,Athletics,14,22,29,65
1924463,2024-08-10,3.0,Women's 4 x 400m Relay,GBR,Lina NIELSEN,1996-03-13,Female,175.0,0.0,Studied Chemistry and Science at King's College London (GBR),Great Britain,Athletics,14,22,29,65
1924464,2024-08-03,3.0,4 x 400m Relay Mixed,GBR,Laviai NIELSEN,1996-03-13,Female,171.0,0.0,Studied Geography at King's College London (GBR),Great Britain,Athletics,14,22,29,65
1924464,2024-08-10,3.0,Women's 4 x 400m Relay,GBR,Laviai NIELSEN,1996-03-13,Female,171.0,0.0,Studied Geography at King's College London (GBR),Great Britain,Athletics,14,22,29,65
1924470,2024-08-10,3.0,Women's 4 x 400m Relay,GBR,Victoria OHURUOGU,1993-02-28,Female,167.0,0.0,"",Great Britain,Athletics,14,22,29,65
1924506,2024-08-03,3.0,4 x 400m Relay Mixed,GBR,Jodie WILLIAMS,1993-09-28,Female,174.0,0.0,"",Great Britain,Athletics,14,22,29,65
1924506,2024-08-10,3.0,Women's 4 x 400m Relay,GBR,Jodie WILLIAMS,1993-09-28,Female,174.0,0.0,"",Great Britain,Athletics,14,22,29,65
1924507,2024-08-09,2.0,Women's 4 x 100m Relay,GBR,Bianca WILLIAMS,1993-12-18,Female,157.0,0.0,Sport and Exercise Science at University of East London (GBR),Great Britain,Athletics,14,22,29,65
1924509,2024-08-03,3.0,4 x 400m Relay Mixed,GBR,Nicole YEARGIN,1997-08-11,Female,170.0,0.0,"",Great Britain,Athletics,14,22,29,65
1924509,2024-08-10,3.0,Women's 4 x 400m Relay,GBR,Nicole YEARGIN,1997-08-11,Female,170.0,0.0,"",Great Britain,Athletics,14,22,29,65
1924559,2024-08-09,2.0,B-Girls,LTU,NICKA,2007-06-08,Female,0.0,0.0,"",Lithuania,Breaking,0,2,2,4
1924585,2024-07-30,1.0,Women's Épée Team,ITA,Rossella FIAMINGO,1991-07-14,Female,0.0,0.0,"Graduated with a degree in Music from Vincenzo Bellini Institute of Music (Catania, ITA). In addition, she graduated with a degree in Dietetics from the University of Catania (2020)",Italy,Fencing,12,13,15,40
1924586,2024-07-30,1.0,Women's Épée Team,ITA,Mara NAVARRIA,1985-07-18,Female,0.0,0.0,"",Italy,Fencing,12,13,15,40
1924587,2024-07-30,1.0,Women's Épée Team,ITA,Alberta SANTUCCIO,1994-10-22,Female,0.0,0.0,Graduated with a degree in Psychology from the University of Catania (ITA),Italy,Fencing,12,13,15,40
1924588,2024-07-30,1.0,Women's Épée Team,ITA,Giulia RIZZI,1989-06-20,Female,0.0,0.0,"",Italy,Fencing,12,13,15,40
1924595,2024-07-27,3.0,Men's Sabre Individual,ITA,Luigi SAMELE,1987-07-25,Male,0.0,0.0,"",Italy,Fencing,12,13,15,40
1925125,2024-07-29,3.0,Women's 200m Freestyle,HKG,HAUGHEY Siobhan Bernadette,1997-10-31,Female,0.0,0.0,"Studied Psychology at the University of Michigan (Ann Arbor, USA)","Hong Kong, China",Swimming,2,0,2,4
1925125,2024-07-31,3.0,Women's 100m Freestyle,HKG,HAUGHEY Siobhan Bernadette,1997-10-31,Female,0.0,0.0,"Studied Psychology at the University of Michigan (Ann Arbor, USA)","Hong Kong, China",Swimming,2,0,2,4
1925349,2024-08-01,1.0,Women -78 kg,ITA,Alice BELLANDI,1998-11-20,Female,0.0,0.0,Pegaso Online University (ITA),Italy,Judo,12,13,15,40
1925630,2024-07-30,3.0,Men's 800m Freestyle,ITA,Gregorio PALTRINIERI,1994-09-05,Male,0.0,0.0,"Political Science at LUISS Guido Carli University, Rome (ITA)",Italy,Swimming,12,13,15,40
1925630,2024-07-30,3.0,Men's 800m Freestyle,ITA,Gregorio PALTRINIERI,1994-09-05,Male,0.0,0.0,"Political Science at LUISS Guido Carli University, Rome (ITA)",Italy,Marathon Swimming,12,13,15,40
1925630,2024-08-04,2.0,Men's 1500m Freestyle,ITA,Gregorio PALTRINIERI,1994-09-05,Male,0.0,0.0,"Political Science at LUISS Guido Carli University, Rome (ITA)",Italy,Swimming,12,13,15,40
1925630,2024-08-04,2.0,Men's 1500m Freestyle,ITA,Gregorio PALTRINIERI,1994-09-05,Male,0.0,0.0,"Political Science at LUISS Guido Carli University, Rome (ITA)",Italy,Marathon Swimming,12,13,15,40
1925633,2024-07-28,1.0,Men's 100m Breaststroke,ITA,Nicolo MARTINENGHI,1999-08-01,Male,0.0,0.0,"",Italy,Swimming,12,13,15,40
1925634,2024-07-27,3.0,Men's 4 x 100m Freestyle Relay,ITA,Manuel FRIGO,1997-02-18,Male,0.0,0.0,"",Italy,Swimming,12,13,15,40
1925635,2024-07-29,1.0,Men's 100m Backstroke,ITA,Thomas CECCON,2001-01-27,Male,0.0,0.0,"",Italy,Swimming,12,13,15,40
1925635,2024-07-27,3.0,Men's 4 x 100m Freestyle Relay,ITA,Thomas CECCON,2001-01-27,Male,0.0,0.0,"",Italy,Swimming,12,13,15,40
1925636,2024-07-27,3.0,Men's 4 x 100m Freestyle Relay,ITA,Alessandro MIRESSI,1998-10-02,Male,0.0,0.0,"Studied Exercise Science (Turin, ITA)",Italy,Swimming,12,13,15,40
1925669,2024-07-27,3.0,Men's 4 x 100m Freestyle Relay,ITA,Lorenzo ZAZZERI,1994-08-09,Male,0.0,0.0,Sports Science at University of Florence (ITA),Italy,Swimming,12,13,15,40
1925675,2024-07-27,3.0,Men's 4 x 100m Freestyle Relay,ITA,Paolo CONTE BONIN,2002-02-09,Male,0.0,0.0,"",Italy,Swimming,12,13,15,40
1925681,2024-07-27,3.0,Men's 4 x 100m Freestyle Relay,ITA,Leonardo DEPLANO,1999-07-21,Male,0.0,0.0,"",Italy,Swimming,12,13,15,40
1925804,2024-08-08,3.0,Women's 10km,ITA,Ginevra TADDEUCCI,1997-05-03,Female,0.0,0.0,"",Italy,Swimming,12,13,15,40
1925804,2024-08-08,3.0,Women's 10km,ITA,Ginevra TADDEUCCI,1997-05-03,Female,0.0,0.0,"",Italy,Marathon Swimming,12,13,15,40
1926102,2024-08-06,1.0,Women's 3000m Steeplechase,BRN,Winfred YAVI,1999-12-31,Female,159.0,0.0,"",Bahrain,Athletics,2,1,1,4
1926294,2024-08-05,2.0,Men's Singles,THA,Kunlavut VITIDSARN,2001-05-11,Male,177.0,0.0,"",Thailand,Badminton,1,3,2,6
1926315,2024-08-04,,Women's Singles,INA,Gregoria Mariska TUNJUNG,1999-08-11,Female,166.0,0.0,"",Indonesia,Badminton,2,0,0,2
1926549,2024-07-31,2.0,Men's Individual,NZL,Hayden WILDE,1997-09-01,Male,0.0,0.0,"",New Zealand,Triathlon,10,7,3,20
1926592,2024-07-30,1.0,Women,NZL,Stacey WAAKA,1995-11-03,Female,173.0,73.0,"Graduated with a Bachelor's degree in Health, Sport & Human Performance, Sports Communication from the University of Waikato (Hamilton, NZL) and a postgraduate Diploma in Business from Massey University (NZL)",New Zealand,Rugby Sevens,10,7,3,20
1926593,2024-07-30,1.0,Women,NZL,Alena SAILI,1998-12-13,Female,180.0,70.0,"",New Zealand,Rugby Sevens,10,7,3,20
1926596,2024-07-30,1.0,Women,NZL,Risi POURI-LANE,2000-05-28,Female,164.0,63.0,"",New Zealand,Rugby Sevens,10,7,3,20
1926629,2024-07-30,1.0,Women,NZL,Manaia NUKU,2002-09-03,Female,169.0,68.0,"",New Zealand,Rugby Sevens,10,7,3,20
1926632,2024-07-30,1.0,Women,NZL,Sarah HIRINI,1992-12-09,Female,177.0,76.0,"Graduated with a Bachelor's degree in Maori Studies and Sports Science from Massey University, Palmerston North (NZL)",New Zealand,Rugby Sevens,10,7,3,20
1926634,2024-07-30,1.0,Women,NZL,Jazmin FELIX-HOTHAM,2000-07-02,Female,172.0,67.0,"",New Zealand,Rugby Sevens,10,7,3,20
1926635,2024-07-30,1.0,Women,NZL,Michaela BLYDE,1995-12-29,Female,165.0,65.0,"",New Zealand,Rugby Sevens,10,7,3,20
1926644,2024-07-30,1.0,Women,NZL,Tyla KING,1994-07-01,Female,165.0,59.0,"Studied Exercise and Sports Science at Massey University, Palmerston North (NZL)",New Zealand,Rugby Sevens,10,7,3,20
1926646,2024-07-30,1.0,Women,NZL,Portia WOODMAN-WICKLIFFE,1991-07-12,Female,172.0,75.0,"",New Zealand,Rugby Sevens,10,7,3,20
1926647,2024-07-30,1.0,Women,NZL,Theresa SETEFANO,1995-02-25,Female,168.0,75.0,Studied Health Science at the University of Auckland (NZL),New Zealand,Rugby Sevens,10,7,3,20
1926667,2024-07-30,1.0,Women,NZL,Jorja MILLER,2004-02-08,Female,167.0,71.0,"",New Zealand,Rugby Sevens,10,7,3,20
1926676,2024-07-30,1.0,Women,NZL,Mahina PAUL,2001-04-19,Female,169.0,74.0,"",New Zealand,Rugby Sevens,10,7,3,20
1926695,2024-08-09,2.0,Women's Shot Put,NZL,Maddison-Lee WESCHE,1999-06-13,Female,174.0,0.0,Bachelor of Arts in Psychology at Massey University (NZL),New Zealand,Athletics,10,7,3,20
1926713,2024-08-10,1.0,Men's High Jump,NZL,Hamish KERR,1996-08-17,Male,198.0,0.0,"Agricultural Studies, Economics at Massey University (Palmerston North, NZL)",New Zealand,Athletics,10,7,3,20
1926826,2024-08-10,1.0,Women's 75kg,CHN,LI Qian,1990-06-06,Female,178.0,0.0,"Ocean University of China (Qingdao, CHN)",China,Boxing,40,27,24,91
1926827,2024-08-09,2.0,Women's 66kg,CHN,YANG Liu,1992-05-20,Female,178.0,0.0,"Ocean University of China (Qingdao, CHN)",China,Boxing,40,27,24,91
1926828,2024-08-06,2.0,Women's 60kg,CHN,YANG Wenlu,1991-01-13,Female,173.0,0.0,"Bachelor's degree at Ocean University of China (Qingdao, CHN).</p><p>Master's degree at Shanghai University of Sport (Shanghai, CHN)",China,Boxing,40,27,24,91
1926832,2024-08-08,1.0,Women's 54kg,CHN,CHANG Yuan,1997-06-24,Female,165.0,0.0,"",China,Boxing,40,27,24,91
1926833,2024-08-09,1.0,Women's 50kg,CHN,WU Yu,1995-01-13,Female,160.0,0.0,"Graduated with a Bachelor's degree in Sport Studies from Fujian Normal University (Fuzhou, CHN)",China,Boxing,40,27,24,91
1926893,2024-08-09,2.0,Women,CHN,CHEN Yi,1997-01-28,Female,0.0,0.0,"",China,Hockey,40,27,24,91
1926894,2024-08-09,2.0,Women,CHN,DAN Wen,1999-06-14,Female,0.0,0.0,"",China,Hockey,40,27,24,91
1926895,2024-08-09,2.0,Women,CHN,FAN Yunxia,2002-12-07,Female,0.0,0.0,"",China,Hockey,40,27,24,91
1926896,2024-08-09,2.0,Women,CHN,GU Bingfeng,1994-01-25,Female,0.0,0.0,"Sport Studies, Shenyang Sport University, CHN",China,Hockey,40,27,24,91
1926898,2024-08-09,2.0,Women,CHN,HE Jiangxin,1997-08-19,Female,0.0,0.0,"",China,Hockey,40,27,24,91
1926901,2024-08-09,2.0,Women,CHN,LI Hong,1999-05-31,Female,0.0,0.0,"",China,Hockey,40,27,24,91
1926908,2024-08-09,2.0,Women,CHN,MA Ning,2000-09-29,Female,0.0,0.0,"",China,Hockey,40,27,24,91
1926909,2024-08-09,2.0,Women,CHN,OU Zixia,1995-09-24,Female,0.0,0.0,"Sport Studies, Chengdu Sport Institute, People's Republic of China",China,Hockey,40,27,24,91
1926910,2024-08-09,2.0,Women,CHN,TAN Jinzhuang,2003-01-27,Female,0.0,0.0,"",China,Hockey,40,27,24,91
1926912,2024-08-09,2.0,Women,CHN,XU Wenyu,1995-12-06,Female,0.0,0.0,Chengdu Sport University (CHN),China,Hockey,40,27,24,91
1926914,2024-08-09,2.0,Women,CHN,YANG Liu,1998-09-01,Female,0.0,0.0,"",China,Hockey,40,27,24,91
1926915,2024-08-09,2.0,Women,CHN,YE Jiao,1994-10-21,Female,0.0,0.0,"",China,Hockey,40,27,24,91
1926916,2024-08-09,2.0,Women,CHN,YU Anhui,2001-04-30,Female,0.0,0.0,"",China,Hockey,40,27,24,91
1926920,2024-08-09,2.0,Women,CHN,ZHANG Ying,1998-08-29,Female,0.0,0.0,"Nanjing Sport Institute, People's Republic of China",China,Hockey,40,27,24,91
1926922,2024-08-09,2.0,Women,CHN,ZHONG Jiaqi,1999-09-23,Female,0.0,0.0,"Guangzhou Sport University, People's Republic of China",China,Hockey,40,27,24,91
1926923,2024-08-09,2.0,Women,CHN,ZOU Meirong,2000-09-01,Female,0.0,0.0,"",China,Hockey,40,27,24,91
1926926,2024-08-09,2.0,Women,CHN,CHEN Yang,1997-02-15,Female,0.0,0.0,Studied at Shenyang Sport University (CHN),China,Hockey,40,27,24,91
1926991,2024-08-01,2.0,Men's Four,NZL,Matt MACDONALD,1999-03-15,Male,0.0,0.0,"Studying Economics at Massey University (Palmerston North, New Zealand)",New Zealand,Rowing,10,7,3,20
1926998,2024-08-01,3.0,Women's Four,NZL,Jackie GOWLER,1996-06-07,Female,0.0,0.0,"Studies Health, Sport and Human Performance at the University of Waikato (Hamilton, NZL)",New Zealand,Rowing,10,7,3,20
1926999,2024-08-01,3.0,Women's Four,NZL,Kerri WILLIAMS,1993-12-18,Female,0.0,0.0,Studied Psychology,New Zealand,Rowing,10,7,3,20
1927001,2024-08-01,2.0,Men's Four,NZL,Ollie MACLEAN,1998-05-19,Male,0.0,0.0,"Studied Society and Environment as an undergrad and then completed a postgraduate degree in Business Administration and Management at the University of California, Berkeley (USA)",New Zealand,Rowing,10,7,3,20
1927003,2024-08-01,3.0,Women's Four,NZL,Davina WADDY,1996-08-16,Female,0.0,0.0,"Received a Bachelor's degree in Commerce, specialising in Supply Chain Management and Global Business from Lincoln University (NZL), and then a Master's in Financial Economics from Massey University (NZL)",New Zealand,Rowing,10,7,3,20
1927007,2024-08-01,3.0,Women's Four,NZL,Phoebe SPOORS,1993-08-11,Female,0.0,0.0,"Graduated with a Bachelor's degree in Communications and Political Science from the University of Washington (Seattle, USA)",New Zealand,Rowing,10,7,3,20
1927019,2024-08-01,2.0,Men's Four,NZL,Tom MURRAY,1994-04-05,Male,0.0,0.0,"Studied at the University of Otago (Dunedin, NZL)",New Zealand,Rowing,10,7,3,20
1927020,2024-08-01,2.0,Men's Four,NZL,Logan ULLRICH,2000-08-20,Male,0.0,0.0,"Studied Food Systems, Nutrition and Health at the University of Washington (Seattle, USA)",New Zealand,Rowing,10,7,3,20
1927024,2024-08-01,1.0,Women's Double Sculls,NZL,Lucy SPOORS,1990-12-24,Female,0.0,0.0,"Graduated in 2016 with a Bachelor's degree in Arts, majoring in Linguistics from Massey University (NZL)",New Zealand,Rowing,10,7,3,20
1927027,2024-08-03,2.0,Women's Single Sculls,NZL,Emma TWIGG,1987-03-01,Female,0.0,0.0,"Communications at University of Waikato, Hamilton (NZL). </p><p>FIFA Masters in Management, Law, and Humanities of Sport at Centre International d'Etude du Sport (SUI)",New Zealand,Rowing,10,7,3,20
1927028,2024-08-01,1.0,Women's Double Sculls,NZL,Brooke FRANCIS,1995-01-06,Female,0.0,0.0,Graduated with a Master's degree in Business Management from Massey University (NZL),New Zealand,Rowing,10,7,3,20
1927113,2024-08-03,2.0,Women's Sabre Team,KOR,CHOI Sebin,2000-08-11,Female,0.0,0.0,"",Korea,Fencing,13,9,10,32
1927115,2024-07-31,1.0,Men's Sabre Team,KOR,DO Gyeongdong,1999-08-19,Male,0.0,0.0,"",Korea,Fencing,13,9,10,32
1927116,2024-07-31,1.0,Men's Sabre Team,KOR,GU Bongil,1989-04-27,Male,0.0,0.0,"Physical Education at Dongeui University (Busan, KOR)",Korea,Fencing,13,9,10,32
1927122,2024-08-03,2.0,Women's Sabre Team,KOR,JEON Eunhye,1997-08-01,Female,0.0,0.0,"",Korea,Fencing,13,9,10,32
1927123,2024-08-03,2.0,Women's Sabre Team,KOR,JEON Hayoung,2001-08-18,Female,0.0,0.0,"",Korea,Fencing,13,9,10,32
1927149,2024-07-27,1.0,Men's Sabre Individual,KOR,OH Sanguk,1996-09-30,Male,0.0,0.0,Physical Education at Daejeon University (KOR),Korea,Fencing,13,9,10,32
1927149,2024-07-31,1.0,Men's Sabre Team,KOR,OH Sanguk,1996-09-30,Male,0.0,0.0,Physical Education at Daejeon University (KOR),Korea,Fencing,13,9,10,32
1927151,2024-07-31,1.0,Men's Sabre Team,KOR,PARK Sangwon,2000-09-14,Male,0.0,0.0,"",Korea,Fencing,13,9,10,32
1927158,2024-08-03,2.0,Women's Sabre Team,KOR,YOON Jisu,1993-01-24,Female,0.0,0.0,"Studied Sport and Recreation Studies at Dongeui University (Busan, KOR)",Korea,Fencing,13,9,10,32
1927382,2024-08-09,1.0,Women's Canoe Double 500m,CHN,XU Shixiao,1992-02-16,Female,0.0,0.0,"Sports Studies at Jiangxi Normal University (Nanchang, CHN)",China,Canoe Sprint,40,27,24,91
1927383,2024-08-09,1.0,Women's Canoe Double 500m,CHN,SUN Mengya,2001-05-03,Female,0.0,0.0,"",China,Canoe Sprint,40,27,24,91
1927392,2024-08-08,1.0,Men's Canoe Double 500m,CHN,JI Bowen,2002-02-22,Male,0.0,0.0,"Studying at Jianghan University, Wuhan, CHN",China,Canoe Sprint,40,27,24,91
1927393,2024-08-08,1.0,Men's Canoe Double 500m,CHN,LIU Hao,1993-09-06,Male,0.0,0.0,"Physical Education at Yunnan Normal University (Kunming, CHN)",China,Canoe Sprint,40,27,24,91
1927515,2024-08-10,1.0,Group All-Around,CHN,DING Xinyi,2004-08-27,Female,0.0,0.0,"",China,Rhythmic Gymnastics,40,27,24,91
1927516,2024-08-10,1.0,Group All-Around,CHN,GUO Qiqi,1998-08-07,Female,0.0,0.0,Shanghai University of Sport (CHN),China,Rhythmic Gymnastics,40,27,24,91
1927517,2024-08-10,1.0,Group All-Around,CHN,HAO Ting,2001-03-23,Female,0.0,0.0,Nanjing Sport Institute (CHN),China,Rhythmic Gymnastics,40,27,24,91
1927518,2024-08-10,1.0,Group All-Around,CHN,HUANG Zhangjiayang,2000-02-15,Female,0.0,0.0,Physical Education at Chengdu Sport University (CHN),China,Rhythmic Gymnastics,40,27,24,91
1927519,2024-08-10,1.0,Group All-Around,CHN,WANG Lanjing,2005-03-10,Female,0.0,0.0,"Zhejiang College of Sports (Hangzhou, CHN)",China,Rhythmic Gymnastics,40,27,24,91
1927680,2024-08-03,1.0,Men's Windsurfing,ISR,Tom REUVENY,2000-06-12,Male,0.0,0.0,"",Israel,Sailing,1,5,1,7
1927704,2024-08-02,2.0,Mixed Doubles,CHN,ZHANG Zhizhen,1996-10-16,Male,193.0,0.0,"",China,Tennis,40,27,24,91
1927709,2024-08-03,1.0,Women's Singles,CHN,ZHENG Qinwen,2002-10-08,Female,178.0,0.0,"",China,Tennis,40,27,24,91
1927719,2024-08-02,2.0,Mixed Doubles,CHN,WANG Xinyu,2001-09-26,Female,182.0,0.0,"",China,Tennis,40,27,24,91
1927733,2024-08-03,2.0,Women's Windsurfing,ISR,Sharon KANTOR,2003-01-28,Female,0.0,0.0,"",Israel,Sailing,1,5,1,7
1928047,2024-08-05,3.0,Women's 800m,KEN,Mary MORAA,2000-06-15,Female,170.0,0.0,"",Kenya,Athletics,4,2,5,11
1928064,2024-08-03,3.0,Mixed Team,KOR,AN Baul,1994-03-25,Male,0.0,0.0,Yong In University (KOR),Korea,Judo,13,9,10,32
1928066,2024-08-03,3.0,Mixed Team,KOR,HAN Juyeo,1999-04-21,Male,0.0,0.0,Graduated March 2022 at Yong In University (KOR),Korea,Judo,13,9,10,32
1928067,2024-07-29,2.0,Women -57 kg,KOR,HUH Mimi,2002-12-19,Female,0.0,0.0,Studies Sports Science at Waseda University Tokyo (JPN),Korea,Judo,13,9,10,32
1928067,2024-08-03,3.0,Mixed Team,KOR,HUH Mimi,2002-12-19,Female,0.0,0.0,Studies Sports Science at Waseda University Tokyo (JPN),Korea,Judo,13,9,10,32
1928070,2024-08-02,3.0,Women +78 kg,KOR,KIM Hayun,2000-01-07,Female,0.0,0.0,Graduated in 2022 from Korea National Sport University (KOR),Korea,Judo,13,9,10,32
1928070,2024-08-03,3.0,Mixed Team,KOR,KIM Hayun,2000-01-07,Female,0.0,0.0,Graduated in 2022 from Korea National Sport University (KOR),Korea,Judo,13,9,10,32
1928071,2024-08-03,3.0,Mixed Team,KOR,KIM Jisu,2000-12-12,Female,0.0,0.0,"",Korea,Judo,13,9,10,32
1928072,2024-08-02,2.0,Men +100 kg,KOR,KIM Minjong,2000-09-01,Male,0.0,0.0,"Studied Coaching at Yong In University (Yongin, KOR)",Korea,Judo,13,9,10,32
1928072,2024-08-03,3.0,Mixed Team,KOR,KIM Minjong,2000-09-01,Male,0.0,0.0,"Studied Coaching at Yong In University (Yongin, KOR)",Korea,Judo,13,9,10,32
1928074,2024-08-03,3.0,Mixed Team,KOR,KIM Won Jin,1992-05-01,Male,0.0,0.0,"Coaching - Yong In University (Yongin, KOR)",Korea,Judo,13,9,10,32
1928079,2024-07-30,3.0,Men -81 kg,KOR,LEE Joonhwan,2002-06-19,Male,0.0,0.0,Fourth-year undergraduate student at Yong In University (KOR),Korea,Judo,13,9,10,32
1928079,2024-08-03,3.0,Mixed Team,KOR,LEE Joonhwan,2002-06-19,Male,0.0,0.0,Fourth-year undergraduate student at Yong In University (KOR),Korea,Judo,13,9,10,32
1928082,2024-08-03,3.0,Mixed Team,KOR,YOON Hyunji,1994-02-14,Female,0.0,0.0,Physical Education at Yongin Graduate School (KOR),Korea,Judo,13,9,10,32
1928520,2024-07-31,3.0,Men's Quadruple Sculls,POL,Mateusz BISKUP,1994-02-08,Male,0.0,0.0,"Physical Education and Sport at Jedrzej Sniadecki Academy of  (Gdansk, POL)",Poland,Rowing,1,4,5,10
1928529,2024-07-31,3.0,Men's Quadruple Sculls,POL,Dominik CZAJA,1995-08-12,Male,0.0,0.0,"Received a Bachelor's degree in Management from Jagiellonian University (Krakow, POL) in 2020 and then went on to complete a Master's in Tourism and Sport Management in 2022",Poland,Rowing,1,4,5,10
1928530,2024-07-31,3.0,Men's Quadruple Sculls,POL,Fabian BARANSKI,1999-05-27,Male,0.0,0.0,"Earth Science and Spatial Planning at Nicolaus Copernicus University (Torun, POL)",Poland,Rowing,1,4,5,10
1928551,2024-07-31,3.0,Men's Quadruple Sculls,POL,Miroslaw ZIETARSKI,1993-03-09,Male,0.0,0.0,"Studied International Security at Nicolaus Copernicus University (Torun, POL)",Poland,Rowing,1,4,5,10
1929685,2024-08-09,3.0,Men -80kg,ITA,Simone ALESSIO,2000-04-14,Male,0.0,0.0,"Studied Exercise Science at Pegaso Telematic University (Naples, ITA)",Italy,Taekwondo,12,13,15,40
1929767,2024-08-01,1.0,Men's 20km Race Walk,ECU,Brian Daniel PINTADO,1995-07-29,Male,167.0,0.0,"Marketing and Electronic Commerce at South American Institute, Cuenca (ECU)",Ecuador,Athletics,1,2,2,5
1929767,2024-08-07,2.0,Marathon Race Walk Relay Mixed,ECU,Brian Daniel PINTADO,1995-07-29,Male,167.0,0.0,"Marketing and Electronic Commerce at South American Institute, Cuenca (ECU)",Ecuador,Athletics,1,2,2,5
1930407,2024-08-07,2.0,Marathon Race Walk Relay Mixed,ECU,Glenda MOREJON,2000-05-30,Female,152.0,0.0,Business Administration at Technical University of Loja (ECU). Plans to pursue Psychology at Universidad Internacional La Rioja (ESP),Ecuador,Athletics,1,2,2,5
1930466,2024-07-27,3.0,10m Air Rifle Mixed Team,KAZ,Alexandra Le,2004-05-03,Female,0.0,0.0,"Studying Business Engineering at the Setbayev University (Almaty, KAZ)",Kazakhstan,Shooting,1,3,3,7
1930467,2024-07-27,3.0,10m Air Rifle Mixed Team,KAZ,Islam SATPAYEV,1998-09-21,Male,0.0,0.0,"Studied at the Kazakh Academy of Sport and Tourism (Almaty, KAZ)",Kazakhstan,Shooting,1,3,3,7
