country_id,name,medal_date,gender,medal_code,athlete_id,event_id
USA,TATUM Jayson,2024-08-10,Male,1.0,1954684,Men
USA,EMBIID Joel,2024-08-10,Male,1.0,1954683,Men
USA,HOLIDAY Jrue,2024-08-10,Male,1.0,1954709,Men
USA,ADEBAYO Bam,2024-08-10,Male,1.0,1954688,Men
USA,DAVIS Anthony,2024-08-10,Male,1.0,1954699,Men
USA,BOOKER Devin,2024-08-10,Male,1.0,1954687,Men
FRA,NTILIKINA Frank,2024-08-10,Male,2.0,1573636,Men
FRA,BATUM Nicolas,2024-08-10,Male,2.0,1573628,Men
FRA,ALBICY Andrew,2024-08-10,Male,2.0,1573627,Men
FRA,YABUSELE Guerschon,2024-08-10,Male,2.0,1573638,Men
FRA,CORDINIER Isaia,2024-08-10,Male,2.0,1573640,Men
FRA,FOURNIER Evan,2024-08-10,Male,2.0,1573632,Men
FRA,de COLO Nando,2024-08-10,Male,2.0,1573630,Men
FRA,LESSORT Mathias,2024-08-10,Male,2.0,1573634,Men
FRA,GOBERT Rudy,2024-08-10,Male,2.0,1573633,Men
FRA,WEMBANYAMA Victor,2024-08-10,Male,2.0,1573639,Men
FRA,STRAZEL Matthew,2024-08-10,Male,2.0,1573660,Men
FRA,COULIBALY Bilal,2024-08-10,Male,2.0,1573642,Men
SRB,PLAVSIC Uros,2024-08-10,Male,3.0,1948421,Men
SRB,PETRUSEV Fili,2024-08-10,Male,3.0,1948420,Men
SRB,JOVIC Nikola,2024-08-10,Male,3.0,1948413,Men
SRB,BOGDANOVIC Bogdan,2024-08-10,Male,3.0,1948404,Men
SRB,MARINKOVIC Vanja,2024-08-10,Male,3.0,1948416,Men
SRB,DOBRIC Ognjen,2024-08-10,Male,3.0,1948407,Men
SRB,JOKIC Nikola,2024-08-10,Male,3.0,1948411,Men
SRB,MICIC Vasilije,2024-08-10,Male,3.0,1948417,Men
SRB,GUDURIC Marko,2024-08-10,Male,3.0,1948408,Men
SRB,DAVIDOVAC Dejan,2024-08-10,Male,3.0,1948405,Men
SRB,AVRAMOVIC Aleksa,2024-08-10,Male,3.0,1948402,Men
SRB,MILUTINOV Nikola,2024-08-10,Male,3.0,1948418,Men
SWE,AHMAN David,2024-08-10,Male,1.0,1934586,Men
SWE,HELLVIG Jonatan,2024-08-10,Male,1.0,1934579,Men
GER,EHLERS Nils,2024-08-10,Male,2.0,1562864,Men
GER,WICKLER Clemens,2024-08-10,Male,2.0,1562868,Men
NOR,MOL Anders Berntsen,2024-08-10,Male,3.0,1878383,Men
NOR,SOERUM Christian Sandlie,2024-08-10,Male,3.0,1878386,Men
POR,LEITAO Iuri,2024-08-10,Male,1.0,1933816,Men's Madison
POR,OLIVEIRA Rui,2024-08-10,Male,1.0,1933821,Men's Madison
ITA,CONSONNI Simone,2024-08-10,Male,2.0,1923518,Men's Madison
ITA,VIVIANI Elia,2024-08-10,Male,2.0,1923519,Men's Madison
DEN,LARSEN Niklas,2024-08-10,Male,3.0,1879180,Men's Madison
DEN,MOERKOEV Michael,2024-08-10,Male,3.0,1879160,Men's Madison
USA,NAEHER Alyssa,2024-08-10,Female,1.0,1943575,Women
USA,FOX Emily,2024-08-10,Female,1.0,1943553,Women
USA,ALBERT Korbin,2024-08-10,Female,1.0,1943542,Women
USA,GIRMA Naomi,2024-08-10,Female,1.0,1943555,Women
USA,RODMAN Trinity,2024-08-10,Female,1.0,1943580,Women
USA,KRUEGER Casey,2024-08-10,Female,1.0,1943566,Women
USA,DUNN Crystal,2024-08-10,Female,1.0,1943588,Women
USA,WILLIAMS Lynn,2024-08-10,Female,1.0,1943596,Women
USA,SWANSON Mallory,2024-08-10,Female,1.0,1943591,Women
USA,HORAN Lindsey,2024-08-10,Female,1.0,1943558,Women
USA,SMITH Sophia,2024-08-10,Female,1.0,1943586,Women
USA,DAVIDSON Tierna,2024-08-10,Female,1.0,1943550,Women
USA,NIGHSWONGER Jenna,2024-08-10,Female,1.0,1943576,Women
USA,SONNETT Emily,2024-08-10,Female,1.0,1943587,Women
USA,SHAW Jaedyn,2024-08-10,Female,1.0,1943585,Women
USA,LAVELLE Rose,2024-08-10,Female,1.0,1943567,Women
USA,COFFEY Samantha,2024-08-10,Female,1.0,1943547,Women
USA,MURPHY Casey,2024-08-10,Female,1.0,1943574,Women
USA,BETHUNE Croix,2024-08-10,Female,1.0,4665325,Women
USA,SAMS Emily,2024-08-10,Female,1.0,1943569,Women
BRA,LORENA,2024-08-10,Female,2.0,1967608,Women
BRA,ANTONIA,2024-08-10,Female,2.0,1967575,Women
BRA,TARCIANE,2024-08-10,Female,2.0,1967629,Women
BRA,RAFAELLE,2024-08-10,Female,2.0,1967625,Women
BRA,DUDA SAMPAIO,2024-08-10,Female,2.0,1967616,Women
BRA,TAMIRES,2024-08-10,Female,2.0,1967626,Women
BRA,KEROLIN,2024-08-10,Female,2.0,1967602,Women
BRA,VITORIA YAYA,2024-08-10,Female,2.0,1967635,Women
BRA,ADRIANA,2024-08-10,Female,2.0,1967574,Women
BRA,MARTA,2024-08-10,Female,2.0,1967617,Women
BRA,JHENIFFER,2024-08-10,Female,2.0,1967599,Women
BRA,TAINA,2024-08-10,Female,2.0,1967630,Women
BRA,YASMIM,2024-08-10,Female,2.0,1967636,Women
BRA,LUDMILA,2024-08-10,Female,2.0,1967612,Women
BRA,THAIS,2024-08-10,Female,2.0,1967628,Women
BRA,GABI NUNES,2024-08-10,Female,2.0,1967594,Women
BRA,ANA VITORIA,2024-08-10,Female,2.0,1967565,Women
BRA,GABI PORTILHO,2024-08-10,Female,2.0,1967593,Women
BRA,PRISCILA,2024-08-10,Female,2.0,1967623,Women
BRA,ANGELINA,2024-08-10,Female,2.0,1967567,Women
BRA,LAUREN,2024-08-10,Female,2.0,1967606,Women
BRA,LUCIANA,2024-08-10,Female,2.0,1967607,Women
NOR,KRISTIANSEN Veronica,2024-08-10,Female,1.0,1878514,Women
NOR,AARDAHL Maren,2024-08-10,Female,1.0,1878518,Women
NOR,SKOGRAND Stine,2024-08-10,Female,1.0,1878496,Women
NOR,MOERK Nora,2024-08-10,Female,1.0,1878486,Women
NOR,OFTEDAL Stine Bredal,2024-08-10,Female,1.0,1878515,Women
NOR,SOLBERG-OESTHASSEL Silje,2024-08-10,Female,1.0,1878492,Women
NOR,BRATTSET DALE Kari,2024-08-10,Female,1.0,1878516,Women
NOR,BREISTOEL Kristine,2024-08-10,Female,1.0,1878511,Women
NOR,INGSTAD Vilde,2024-08-10,Female,1.0,1878493,Women
NOR,LUNDE Katrine,2024-08-10,Female,1.0,1878509,Women
NOR,JACOBSEN Marit,2024-08-10,Female,1.0,1878501,Women
NOR,HERREM Camilla,2024-08-10,Female,1.0,1878487,Women
NOR,SOLBERG-ISAKSEN Sanna,2024-08-10,Female,1.0,1878500,Women
NOR,REISTAD Henny,2024-08-10,Female,1.0,1878495,Women
NOR,RUSHFELDT DEILA Thale,2024-08-10,Female,1.0,1878490,Women
FRA,GLAUSER Laura,2024-08-10,Female,2.0,1879834,Women
FRA,NOCANDY Meline,2024-08-10,Female,2.0,1879845,Women
FRA,TOUBLANC Alicia,2024-08-10,Female,2.0,1879853,Women
FRA,VALENTINI Chloe,2024-08-10,Female,2.0,1879854,Women
FRA,LASSOURCE Coralie,2024-08-10,Female,2.0,1879842,Women
FRA,ZAADI DEUNA Grace,2024-08-10,Female,2.0,1879856,Women
FRA,DARLEUX MINGAM Cleopatre,2024-08-10,Female,2.0,1879826,Women
FRA,FLIPPES Laura,2024-08-10,Female,2.0,1879830,Women
FRA,KANOR Orlane,2024-08-10,Female,2.0,1879839,Women
FRA,HORACEK Tamara,2024-08-10,Female,2.0,1893824,Women
FRA,FOPPA Pauletta,2024-08-10,Female,2.0,1879831,Women
FRA,NZE MINKO Estelle,2024-08-10,Female,2.0,1879846,Women
FRA,ONDONO Onacia,2024-08-10,Female,2.0,1879847,Women
FRA,GRANIER Lucie,2024-08-10,Female,2.0,1879836,Women
FRA,BOUKTIT Sarah,2024-08-10,Female,2.0,1946320,Women
FRA,GRANDVEAU Lena,2024-08-10,Female,2.0,1879835,Women
FRA,SAKO Hatadou,2024-08-10,Female,2.0,1879851,Women
DEN,TOFT Sandra,2024-08-10,Female,3.0,1895245,Women
DEN,AABERG IVERSEN Sarah,2024-08-10,Female,3.0,1895210,Women
DEN,ELVER Helena,2024-08-10,Female,3.0,1895215,Women
DEN,HANSEN Anne Mette,2024-08-10,Female,3.0,1895159,Women
DEN,HEINDAHL Kathrine,2024-08-10,Female,3.0,1895232,Women
DEN,HAUGSTED Line,2024-08-10,Female,3.0,1895250,Women
DEN,REINHARDT Althea,2024-08-10,Female,3.0,1895246,Women
DEN,TRANBORG Mette,2024-08-10,Female,3.0,1895168,Women
DEN,JOERGENSEN Kristina,2024-08-10,Female,3.0,1895224,Women
DEN,OESTERGAARD Trine,2024-08-10,Female,3.0,1895214,Women
DEN,VINTER BURGAARD Louise,2024-08-10,Female,3.0,1895187,Women
DEN,HOEJLUND Mie,2024-08-10,Female,3.0,1895213,Women
DEN,FRIIS Emma,2024-08-10,Female,3.0,1895152,Women
DEN,IVERSEN Rikke,2024-08-10,Female,3.0,1895226,Women
DEN,MOELLER Michala,2024-08-10,Female,3.0,1895166,Women
CHN,CHEN Meng,2024-08-10,Female,1.0,1902307,Women's Team
CHN,SUN Yingsha,2024-08-10,Female,1.0,1902313,Women's Team
CHN,WANG Manyu,2024-08-10,Female,1.0,1902314,Women's Team
JPN,HAYATA Hina,2024-08-10,Female,2.0,1931100,Women's Team
JPN,HARIMOTO Miwa,2024-08-10,Female,2.0,1931098,Women's Team
JPN,HIRANO Miu,2024-08-10,Female,2.0,1931101,Women's Team
KOR,SHIN Yubin,2024-08-10,Female,3.0,1936435,Women's Team
KOR,JEON Jihee,2024-08-10,Female,3.0,1936419,Women's Team
KOR,LEE Eunhye,2024-08-10,Female,3.0,1936425,Women's Team
FRA,GREBENNIKOV Jenia,2024-08-10,Male,1.0,1574049,Men
FRA,CHINENYEZE Barthelemy,2024-08-10,Male,1.0,1574045,Men
FRA,JOUFFROY Quentin,2024-08-10,Male,1.0,1574055,Men
FRA,le GOFF Nicolas,2024-08-10,Male,1.0,1574057,Men
FRA,FAURE Theo,2024-08-10,Male,1.0,1574048,Men
FRA,PATRY Jean,2024-08-10,Male,1.0,1574061,Men
FRA,BRIZARD Antoine,2024-08-10,Male,1.0,1574041,Men
FRA,TONIUTTI Benjamin,2024-08-10,Male,1.0,1574067,Men
FRA,CLEVENOT Trevor,2024-08-10,Male,1.0,1574046,Men
FRA,LOUATI Yacine,2024-08-10,Male,1.0,1574058,Men
FRA,NGAPETH Earvin,2024-08-10,Male,1.0,1574060,Men
FRA,TILLIE Kevin,2024-08-10,Male,1.0,1574065,Men
FRA,CARLE Timothee,2024-08-10,Male,1.0,1574043,Men
POL,KACZMAREK Lukasz,2024-08-10,Male,2.0,1902882,Men
POL,KUREK Bartosz,2024-08-10,Male,2.0,1902890,Men
POL,LEON VENERO Wilfredo,2024-08-10,Male,2.0,1902892,Men
POL,SLIWKA Aleksander,2024-08-10,Male,2.0,1902902,Men
POL,LOMACZ Grzegorz,2024-08-10,Male,2.0,1902893,Men
POL,KOCHANOWSKI Jakub,2024-08-10,Male,2.0,1902886,Men
POL,SEMENIUK Kamil,2024-08-10,Male,2.0,1902901,Men
POL,ZATORSKI Pawel,2024-08-10,Male,2.0,1902910,Men
POL,JANUSZ Marcin,2024-08-10,Male,2.0,1902881,Men
POL,BIENIEK Mateusz,2024-08-10,Male,2.0,1902869,Men
POL,FORNAL Tomasz,2024-08-10,Male,2.0,1902875,Men
POL,HUBER Norbert,2024-08-10,Male,2.0,1902880,Men
POL,BOLADZ Bartlomiej,2024-08-10,Male,2.0,1902870,Men
BRA,DUARTE ALECRIM Diana,2024-08-10,Female,3.0,1964076,Women
BRA,ALEXANDRE COSTA NUNES Nyeme Victor,2024-08-10,Female,3.0,1964152,Women
BRA,SILVA CARNEIRO Macris Fernanda,2024-08-10,Female,3.0,1964140,Women
BRA,DAHER de MENEZES Thaisa,2024-08-10,Female,3.0,1964180,Women
BRA,MONTIBELLER Rosamaria,2024-08-10,Female,3.0,1964167,Women
BRA,RATZKE Roberta Silva,2024-08-10,Female,3.0,1964169,Women
BRA,BRAGA GUIMARAES Gabriela,2024-08-10,Female,3.0,1964094,Women
BRA,MENEZES OLIVEIRA de SOUZA Ana Cris,2024-08-10,Female,3.0,1964065,Women
BRA,da SILVA Ana Carolina,2024-08-10,Female,3.0,1964063,Women
BRA,BERGMANN Julia Isabelle,2024-08-10,Female,3.0,1964106,Women
BRA,LEMES SANTOS Tainara,2024-08-10,Female,3.0,1964183,Women
BRA,GERALDO TEIXEIRA Lorenne,2024-08-10,Female,3.0,1964136,Women
BRA,ARAUJO Natalia,2024-08-10,Female,3.0,1964151,Women
ESP,ESTER RAMOS Laura,2024-08-10,Female,1.0,1954878,Women
ESP,PIRALKOVA COELLO Isabel,2024-08-10,Female,1.0,1954897,Women
ESP,ESPAR LLAQUET Anni,2024-08-10,Female,1.0,1954877,Women
ESP,ORTIZ Bea,2024-08-10,Female,1.0,1954893,Women
ESP,PEREZ VIVAS Nona,2024-08-10,Female,1.0,1954895,Women
ESP,CRESPI BARRIGA Paula,2024-08-10,Female,1.0,1954875,Women
ESP,RUIZ BARRIL Elena,2024-08-10,Female,1.0,1954900,Women
ESP,PENA Pili,2024-08-10,Female,1.0,1954894,Women
ESP,FORCA ARIZA Judith,2024-08-10,Female,1.0,1954880,Women
ESP,CAMUS Paula,2024-08-10,Female,1.0,1954874,Women
ESP,GARCIA GODOY Maica,2024-08-10,Female,1.0,1954881,Women
ESP,LEITON ARRONES Paula,2024-08-10,Female,1.0,1954886,Women
ESP,TERRE Martina,2024-08-10,Female,1.0,1954903,Women
AUS,PALM Gabriella,2024-08-10,Female,2.0,1947514,Women
AUS,GOFERS Keesja,2024-08-10,Female,2.0,1947523,Women
AUS,ARMIT Elle,2024-08-10,Female,2.0,1947513,Women
AUS,HALLIGAN Bronte,2024-08-10,Female,2.0,1947506,Women
AUS,GREEN Sienna,2024-08-10,Female,2.0,1947540,Women
AUS,ANDREWS Abby,2024-08-10,Female,2.0,1947497,Women
AUS,ANDREWS Charlize,2024-08-10,Female,2.0,1947508,Women
AUS,HEARN Sienna,2024-08-10,Female,2.0,1947541,Women
AUS,ARANCINI Zoe,2024-08-10,Female,2.0,1947546,Women
AUS,WILLIAMS Alice,2024-08-10,Female,2.0,1947498,Women
AUS,KEARNS Tilly,2024-08-10,Female,2.0,1947528,Women
AUS,JACKOVICH Danijela,2024-08-10,Female,2.0,1947512,Women
AUS,LONGMAN Genevieve,2024-08-10,Female,2.0,1947515,Women
NED,AARTS Laura,2024-08-10,Female,3.0,1968845,Women
NED,WOLVES Iris,2024-08-10,Female,3.0,1968848,Women
NED,SLEEKING Brigitte,2024-08-10,Female,3.0,1968857,Women
NED,van der SLOOT Sabrina,2024-08-10,Female,3.0,1968858,Women
NED,KEUNING Maartje,2024-08-10,Female,3.0,1968860,Women
NED,van de KRAATS Simone,2024-08-10,Female,3.0,1968855,Women
NED,ROGGE Bente,2024-08-10,Female,3.0,1968851,Women
NED,SEVENICH Vivian,2024-08-10,Female,3.0,1968847,Women
NED,JOUSTRA Kittylynn,2024-08-10,Female,3.0,1968856,Women
NED,ROGGE Lieke,2024-08-10,Female,3.0,1968850,Women
NED,MOOLHUIJZEN Lola,2024-08-10,Female,3.0,1968854,Women
NED,TEN BROEK Nina,2024-08-10,Female,3.0,1968853,Women
NED,BUIS Sarah,2024-08-10,Female,3.0,1968846,Women
USA,LOYD Jewell,2024-08-11,Female,1.0,1954742,Women
USA,PLUM Kelsey,2024-08-11,Female,1.0,1954748,Women
USA,IONESCU Sabrina,2024-08-11,Female,1.0,1954739,Women
USA,COPPER Kahleah,2024-08-11,Female,1.0,1954730,Women
USA,GRAY Chelsea,2024-08-11,Female,1.0,1954734,Women
USA,WILSON A'ja,2024-08-11,Female,1.0,1954757,Women
USA,STEWART Breanna,2024-08-11,Female,1.0,1954752,Women
USA,COLLIER Napheesa,2024-08-11,Female,1.0,1954729,Women
USA,TAURASI Diana,2024-08-11,Female,1.0,1954753,Women
USA,YOUNG Jackie,2024-08-11,Female,1.0,1954758,Women
USA,THOMAS Alyssa,2024-08-11,Female,1.0,1954754,Women
USA,GRINER Brittney,2024-08-11,Female,1.0,1954735,Women
FRA,FAUTHOUX Marine,2024-08-11,Female,2.0,1573445,Women
FRA,CHERY Alexia,2024-08-11,Female,2.0,1573442,Women
FRA,MICHEL BOURY Sarah,2024-08-11,Female,2.0,1573452,Women
FRA,AYAYI Valeriane,2024-08-11,Female,2.0,1573439,Women
FRA,RUPERT Iliana,2024-08-11,Female,2.0,1573454,Women
FRA,SALAUN Janelle,2024-08-11,Female,2.0,1573455,Women
FRA,MALONGA Dominique,2024-08-11,Female,2.0,1573451,Women
FRA,WILLIAMS Gabby,2024-08-11,Female,2.0,1573457,Women
FRA,BADIANE Marieme,2024-08-11,Female,2.0,1573440,Women
FRA,JOHANNES Marine,2024-08-11,Female,2.0,1573448,Women
FRA,LACAN Leila,2024-08-11,Female,2.0,1573449,Women
FRA,BERNIES Romane,2024-08-11,Female,2.0,1573441,Women
AUS,MELBOURNE Jade,2024-08-11,Female,3.0,1939955,Women
AUS,WALLACE Kristy,2024-08-11,Female,3.0,1939956,Women
AUS,TALBOT Steph,2024-08-11,Female,3.0,1939970,Women
AUS,MADGEN Tess,2024-08-11,Female,3.0,1939971,Women
AUS,SMITH Alanna,2024-08-11,Female,3.0,1939943,Women
AUS,MAGBEGOR Ezi,2024-08-11,Female,3.0,1939952,Women
AUS,TOLO Marianna,2024-08-11,Female,3.0,1939964,Women
AUS,GEORGE Cayla,2024-08-11,Female,3.0,1939948,Women
AUS,ATWELL Amy,2024-08-11,Female,3.0,1939946,Women
AUS,BORLASE Isobel,2024-08-11,Female,3.0,1939954,Women
AUS,JACKSON Lauren,2024-08-11,Female,3.0,1939959,Women
AUS,WHITCOMB Sami,2024-08-11,Female,3.0,1939967,Women
DEN,JACOBSEN Niklas Landin,2024-08-11,Male,1.0,1895223,Men
DEN,KIRKELOEKKE Niclas,2024-08-11,Male,1.0,1895248,Men
DEN,JACOBSEN Magnus Landin,2024-08-11,Male,1.0,1895241,Men
DEN,JAKOBSEN Emil,2024-08-11,Male,1.0,1895238,Men
DEN,LAUGE Rasmus,2024-08-11,Male,1.0,1895239,Men
DEN,NIELSEN Emil,2024-08-11,Male,1.0,1895202,Men
DEN,SAUGSTRUP Magnus,2024-08-11,Male,1.0,1895227,Men
DEN,LINDBERG Hans,2024-08-11,Male,1.0,1895228,Men
DEN,GIDSEL Mathias,2024-08-11,Male,1.0,1895237,Men
DEN,MOELLGAARD Henrik,2024-08-11,Male,1.0,1895172,Men
DEN,HANSEN Mikkel,2024-08-11,Male,1.0,1895235,Men
DEN,JOERGENSEN Lukas,2024-08-11,Male,1.0,1895161,Men
DEN,ANDERSSON Lasse,2024-08-11,Male,1.0,1895178,Men
DEN,HALD Simon,2024-08-11,Male,1.0,1895234,Men
DEN,ARNOLDSEN Thomas,2024-08-11,Male,1.0,1895236,Men
DEN,PYTLICK Simon,2024-08-11,Male,1.0,1895180,Men
GER,SPAETH David,2024-08-11,Male,2.0,1899256,Men
GER,GOLLA Johannes,2024-08-11,Male,2.0,1899239,Men
GER,WITZKE Luca,2024-08-11,Male,2.0,1899226,Men
GER,HEYMANN Sebastian,2024-08-11,Male,2.0,1899206,Men
GER,FISCHER Justus,2024-08-11,Male,2.0,1899237,Men
GER,KNORR Juri,2024-08-11,Male,2.0,1899214,Men
GER,KOESTER Julian,2024-08-11,Male,2.0,1899227,Men
GER,USCINS Renars,2024-08-11,Male,2.0,1899231,Men
GER,HAEFNER Kai,2024-08-11,Male,2.0,1899185,Men
GER,HORNKE Tim,2024-08-11,Male,2.0,1899247,Men
GER,WOLFF Andreas,2024-08-11,Male,2.0,1899193,Men
GER,DAHMKE Rune,2024-08-11,Male,2.0,1899181,Men
GER,MERTENS Lukas,2024-08-11,Male,2.0,1899252,Men
GER,STEINERT Christoph,2024-08-11,Male,2.0,1899246,Men
GER,GRGIC Marko,2024-08-11,Male,2.0,3546884,Men
GER,KOHLBACHER Jannik,2024-08-11,Male,2.0,1899187,Men
ESP,PEREZ de VARGAS Gonzalo,2024-08-11,Male,3.0,1948272,Men
ESP,MAQUEDA Jorge,2024-08-11,Male,3.0,1948260,Men
ESP,DUJSHEBAEV Alex,2024-08-11,Male,3.0,1948239,Men
ESP,CORRALES Rodrigo,2024-08-11,Male,3.0,1948238,Men
ESP,FIGUERAS Adrian,2024-08-11,Male,3.0,1948246,Men
ESP,GARCIANDIA Imanol,2024-08-11,Male,3.0,1948251,Men
ESP,SERDIO Abel,2024-08-11,Male,3.0,1948281,Men
ESP,CASADO Agustin,2024-08-11,Male,3.0,1948233,Men
ESP,GOMEZ Aleix,2024-08-11,Male,3.0,1948252,Men
ESP,TARRAFETA Ian,2024-08-11,Male,3.0,1948288,Men
ESP,SANCHEZ-MIGALLON Miguel,2024-08-11,Male,3.0,1948280,Men
ESP,DUJSHEBAEV Daniel,2024-08-11,Male,3.0,1948240,Men
ESP,ODRIOZOLA Kauldi,2024-08-11,Male,3.0,1948268,Men
ESP,FERNANDEZ Daniel,2024-08-11,Male,3.0,1948244,Men
ESP,RODRIGUEZ Javier,2024-08-11,Male,3.0,1948278,Men
ITA,CAMBI Carlotta,2024-08-11,Female,1.0,1921740,Women
ITA,de GENNARO Monica,2024-08-11,Female,1.0,1921757,Women
ITA,ORRO Alessia,2024-08-11,Female,1.0,1921738,Women
ITA,BOSETTI Caterina Chiara,2024-08-11,Female,1.0,1921747,Women
ITA,DANESI Anna,2024-08-11,Female,1.0,1921751,Women
ITA,SYLLA Myriam Fatime,2024-08-11,Female,1.0,1921746,Women
ITA,EGONU Paola Ogechi,2024-08-11,Female,1.0,1921742,Women
ITA,FAHR Sarah Luisa,2024-08-11,Female,1.0,1921752,Women
ITA,ANTROPOVA Ekaterina,2024-08-11,Female,1.0,1921743,Women
ITA,GIOVANNINI Gaia,2024-08-11,Female,1.0,1969716,Women
ITA,SPIRITO Ilaria,2024-08-11,Female,1.0,1921761,Women
ITA,LUBIAN Marina,2024-08-11,Female,1.0,1921753,Women
ITA,OMORUYI Oghosasere Loveth,2024-08-11,Female,1.0,1921749,Women
USA,SKINNER Avery,2024-08-11,Female,2.0,1917762,Women
USA,RETTKE Dana,2024-08-11,Female,2.0,1917759,Women
USA,ROBINSON Kelsey,2024-08-11,Female,2.0,1917760,Women
USA,THOMPSON Jordan,2024-08-11,Female,2.0,1917765,Women
USA,WASHINGTON Haleigh,2024-08-11,Female,2.0,1917766,Women
USA,WONG-ORANTES Justine,2024-08-11,Female,2.0,1917769,Women
USA,POULTER Jordyn,2024-08-11,Female,2.0,1917758,Women
USA,CARLINI Lauren,2024-08-11,Female,2.0,1917738,Women
USA,LARSON Jordan,2024-08-11,Female,2.0,1917752,Women
USA,DREWS Andrea,2024-08-11,Female,2.0,1917741,Women
USA,PLUMMER Kathryn,2024-08-11,Female,2.0,1917757,Women
USA,OGBOGU Chiaka,2024-08-11,Female,2.0,1917756,Women
USA,HANCOCK Micha,2024-08-11,Female,2.0,1917746,Women
SRB,FILIPOVIC Radoslav,2024-08-11,Male,1.0,1956434,Men
SRB,MANDIC Dusan,2024-08-11,Male,1.0,1956444,Men
SRB,RASOVIC Strahinja,2024-08-11,Male,1.0,1956459,Men
SRB,RANDELOVIC Sava,2024-08-11,Male,1.0,1956456,Men
SRB,CUK Milos,2024-08-11,Male,1.0,1956426,Men
SRB,DEDOVIC Nikola,2024-08-11,Male,1.0,1956427,Men
SRB,DRASOVIC Radomir,2024-08-11,Male,1.0,1956432,Men
SRB,JAKSIC Nikola,2024-08-11,Male,1.0,1956440,Men
SRB,VICO Nemanja,2024-08-11,Male,1.0,1956466,Men
SRB,UBOVIC Nemanja,2024-08-11,Male,1.0,1956465,Men
SRB,RASOVIC Viktor,2024-08-11,Male,1.0,1956457,Men
SRB,JAKSIC Petar,2024-08-11,Male,1.0,1956438,Men
SRB,MISOVIC Vladimir,2024-08-11,Male,1.0,1956448,Men
CRO,BIJAC Marko,2024-08-11,Male,2.0,1915766,Men
CRO,BURIC Rino,2024-08-11,Male,2.0,1915768,Men
CRO,FATOVIC Loren,2024-08-11,Male,2.0,1915778,Men
CRO,LONCAR Luka,2024-08-11,Male,2.0,1915781,Men
CRO,JOKOVIC Maro,2024-08-11,Male,2.0,1915784,Men
CRO,BUKIC Luka,2024-08-11,Male,2.0,1915769,Men
CRO,VUKICEVIC Ante,2024-08-11,Male,2.0,1915792,Men
CRO,ZUVELA Marko,2024-08-11,Male,2.0,1915791,Men
CRO,MARINIC KRAGIC Jerko,2024-08-11,Male,2.0,1915802,Men
CRO,VRLIC Josi,2024-08-11,Male,2.0,1915790,Men
CRO,BILJAKA Matias,2024-08-11,Male,2.0,1915801,Men
CRO,KHARKOV Konstantin,2024-08-11,Male,2.0,1915782,Men
CRO,POPADIC Toni,2024-08-11,Male,2.0,1915793,Men
USA,WEINBERG Adrian,2024-08-11,Male,3.0,1908370,Men
USA,HOOPER Johnny,2024-08-11,Male,3.0,1908360,Men
USA,VAVIC Marko,2024-08-11,Male,3.0,1908369,Men
USA,OBERT Alex,2024-08-11,Male,3.0,1908365,Men
USA,DAUBE Hannes,2024-08-11,Male,3.0,1908353,Men
USA,CUPIDO Luca,2024-08-11,Male,3.0,1908352,Men
USA,HALLOCK Ben,2024-08-11,Male,3.0,1908357,Men
USA,WOODHEAD Dylan,2024-08-11,Male,3.0,1908371,Men
USA,BOWEN Alex,2024-08-11,Male,3.0,1908350,Men
USA,DODD Chase William,2024-08-11,Male,3.0,1908354,Men
USA,DODD Ryder,2024-08-11,Male,3.0,1908355,Men
USA,IRVING Max,2024-08-11,Male,3.0,1908361,Men
USA,HOLLAND Drew,2024-08-11,Male,3.0,1908359,Men
CHN,DING Xinyi,2024-08-10,Female,1.0,1927515,Group All-Around
CHN,GUO Qiqi,2024-08-10,Female,1.0,1927516,Group All-Around
CHN,HAO Ting,2024-08-10,Female,1.0,1927517,Group All-Around
CHN,HUANG Zhangjiayang,2024-08-10,Female,1.0,1927518,Group All-Around
CHN,WANG Lanjing,2024-08-10,Female,1.0,1927519,Group All-Around
ISR,BAKANOV Shani,2024-08-10,Female,2.0,1908226,Group All-Around
ISR,FRIEDMANN Adar,2024-08-10,Female,2.0,1908240,Group All-Around
ISR,PARITZKI Romi,2024-08-10,Female,2.0,1908233,Group All-Around
ISR,SHAHAM Ofir,2024-08-10,Female,2.0,1908235,Group All-Around
ISR,SVERTSOV Diana,2024-08-10,Female,2.0,1908230,Group All-Around
ITA,CENTOFANTI Martina,2024-08-10,Female,3.0,1923700,Group All-Around
ITA,DURANTI Agnese,2024-08-10,Female,3.0,1923701,Group All-Around
ITA,MAURELLI Alessia,2024-08-10,Female,3.0,1923699,Group All-Around
ITA,MOGUREAN Daniela,2024-08-10,Female,3.0,1923703,Group All-Around
ITA,PARIS Laura,2024-08-10,Female,3.0,1923704,Group All-Around
