athlete_id,medal_date,medal_type,discipline,country,name,birth_date,gender,height,weight,education,Gold Medal,Silver Medal,Bronze Medal,Total
1558780,2024-08-05,Gold Medal,Triathlon,Germany,Tim HELLWIG,1999-06-30,Male,0.0,0.0,"",12,13,8,33
1558784,2024-08-05,Gold Medal,Triathlon,Germany,Lisa TERTSCH,1998-12-01,Female,0.0,0.0,"Graduated in Economics at Harvard University, Boston (USA)",12,13,8,33
1559387,2024-08-11,Bronze Medal,Wrestling,Albania,Islam DUDAEV,1995-01-15,Male,0.0,0.0,"",0,0,2,2
1559471,2024-08-08,Gold Medal,Wrestling,Bulgaria,Semen Sergeevich NOVIKOV,1997-12-11,Male,0.0,0.0,Studied at Kharkiv National University of Agriculture (UKR),3,1,3,7
1559512,2024-08-08,Silver Medal,Sailing,France,Lauriane NOLOT,1998-12-09,Female,0.0,0.0,Master's degree in Interface and Experience Design at the Institut Ingemedia (FRA),16,26,22,64
1559558,2024-08-02,Bronze Medal,Sailing,France,Sarah STEYAERT,1986-11-27,Female,0.0,0.0,"",16,26,22,64
1559559,2024-08-02,Bronze Medal,Sailing,France,Charline PICON,1984-12-23,Female,0.0,0.0,"Physiotherapy at Institute of Physiotherapy Training (Marseille, FRA)",16,26,22,64
1560673,2024-08-10,Bronze Medal,Sport Climbing,Austria,Jessica PILZ,1996-11-22,Female,165.0,0.0,"Sports Science (Innsbruck, AUT)",2,0,3,5
1560677,2024-08-09,Bronze Medal,Sport Climbing,Austria,Jakob SCHUBERT,1990-12-31,Male,175.0,0.0,"Economics, Management at University of Innsbruck (AUT)",2,0,3,5
1560759,2024-07-30,Silver Medal,Artistic Gymnastics,Italy,Giorgia VILLA,2003-02-23,Female,0.0,0.0,"",12,13,15,40
1560760,2024-07-30,Silver Medal,Artistic Gymnastics,Italy,Elisa IORIO,2003-03-21,Female,0.0,0.0,"",12,13,15,40
1560761,2024-07-30,Silver Medal,Artistic Gymnastics,Italy,Angela ANDREOLI,2006-06-06,Female,0.0,0.0,"",12,13,15,40
1560762,2024-08-05,Bronze Medal,Artistic Gymnastics,Italy,Manila ESPOSITO,2006-11-02,Female,0.0,0.0,"",12,13,15,40
1560762,2024-07-30,Silver Medal,Artistic Gymnastics,Italy,Manila ESPOSITO,2006-11-02,Female,0.0,0.0,"",12,13,15,40
1560781,2024-07-31,Silver Medal,Rowing,Italy,Luca RAMBALDI,1994-12-09,Male,0.0,0.0,"",12,13,15,40
1561138,2024-07-28,Bronze Medal,Judo,Republic of Moldova,Denis VIERU,1996-03-10,Male,0.0,0.0,"",0,1,3,4
1561316,2024-08-08,Silver Medal,Hockey,Germany,Tom GRAMBUSCH,1995-08-04,Male,0.0,0.0,"",12,13,8,33
1561318,2024-08-08,Silver Medal,Hockey,Germany,Niklas WELLEN,1994-12-14,Male,0.0,0.0,"Economics, Industrial Engineering - Rheinische Fachhochschule Cologne, Germany. Master of Engineering (Industrial Engineering)",12,13,8,33
1561319,2024-08-08,Silver Medal,Hockey,Germany,Mats GRAMBUSCH,1992-11-04,Male,0.0,0.0,"Business Studies - University of Cologne, Germany",12,13,8,33
1561320,2024-08-08,Silver Medal,Hockey,Germany,Marco MILTKAU,1990-08-18,Male,0.0,0.0,"",12,13,8,33
1561321,2024-08-08,Silver Medal,Hockey,Germany,Mathias MUELLER,1992-04-03,Male,0.0,0.0,"Bachelor of Arts, Business Administration, Hochschule Fresenius, Cologne, Germany (2013-18), Master of Arts, General Management, IU International University of Applied Sciences, Germany  (2018-2021)",12,13,8,33
1561322,2024-08-08,Silver Medal,Hockey,Germany,Christopher RUEHR,1993-12-19,Male,0.0,0.0,"Studying Medicine, University of Cologne, Germany (2020-present)",12,13,8,33
1561323,2024-08-08,Silver Medal,Hockey,Germany,Lukas WINDFEDER,1995-05-11,Male,0.0,0.0,"Law - Heinrich Heine University Dusseldorf, Germany (2014-2019)",12,13,8,33
1561324,2024-08-08,Silver Medal,Hockey,Germany,Martin ZWICKER,1987-02-27,Male,0.0,0.0,"Sports Science - Humboldt University, Berlin, GER",12,13,8,33
1561325,2024-08-08,Silver Medal,Hockey,Germany,Johannes GROSSE,1997-01-07,Male,0.0,0.0,"Computer science at Fern University in Hagen, Germany",12,13,8,33
1561360,2024-08-08,Silver Medal,Hockey,Germany,Paul-Philipp KAUFMANN,1996-06-21,Male,0.0,0.0,"",12,13,8,33
1561362,2024-08-08,Silver Medal,Hockey,Germany,Thies PRINZ,1998-07-07,Male,0.0,0.0,"",12,13,8,33
1561365,2024-08-08,Silver Medal,Hockey,Germany,Teo HINRICHS,1999-09-17,Male,0.0,0.0,"Studies Business Administration, University of Manheim, Germany",12,13,8,33
1561374,2024-08-08,Silver Medal,Hockey,Germany,Malte HELLWIG,1997-10-23,Male,0.0,0.0,Received a Bachelor's degree in Sport Science from the German Sport University Cologne in 2022 and is now pursuing a second degree from the University of Duisberg-Essen (GER),12,13,8,33
1561377,2024-08-08,Silver Medal,Hockey,Germany,Hannes MUELLER,2000-05-18,Male,0.0,0.0,"",12,13,8,33
1561381,2024-08-08,Silver Medal,Hockey,Germany,Justus WEIGAND,2000-04-20,Male,0.0,0.0,"",12,13,8,33
1561386,2024-08-08,Silver Medal,Hockey,Germany,Moritz LUDWIG,2001-09-14,Male,0.0,0.0,"Studies at the University of Duisburg-Essen, Germany (2020-2024)",12,13,8,33
1561402,2024-08-08,Silver Medal,Hockey,Germany,Jean-Paul DANNEBERG,2002-11-08,Male,0.0,0.0,Studies Management Economics and Social Sciences at the University of Cologne (GER),12,13,8,33
1561413,2024-08-08,Silver Medal,Hockey,Germany,Gonzalo PEILLAT,1992-08-12,Male,0.0,0.0,"",12,13,8,33
1562157,2024-08-09,Bronze Medal,Wrestling,Uzbekistan,Gulomjon ABDULLAEV,1998-11-11,Male,0.0,0.0,"Attended Urgench State University (UZB) and Menlo State University (CA, USA)",8,2,3,13
1562164,2024-08-10,Gold Medal,Wrestling,Uzbekistan,Razambek Salambekovitch JAMALOV,1998-06-01,Male,0.0,0.0,"",8,2,3,13
1562400,2024-08-03,Bronze Medal,Tennis,Italy,Lorenzo MUSETTI,2002-03-03,Male,185.0,0.0,"",12,13,15,40
1562409,2024-08-04,Gold Medal,Tennis,Italy,Sara ERRANI,1987-04-29,Female,164.0,0.0,"",12,13,15,40
1562864,2024-08-10,Silver Medal,Beach Volleyball,Germany,Nils EHLERS,1994-02-04,Male,211.0,0.0,"",12,13,8,33
1562868,2024-08-10,Silver Medal,Beach Volleyball,Germany,Clemens WICKLER,1995-04-28,Male,190.0,0.0,"Studying Business Administration at Fern University (Hagen, GER)",12,13,8,33
1563010,2024-08-10,Silver Medal,Weightlifting,Egypt,Sara AHMED,1998-01-01,Female,0.0,0.0,"Studied at the Arab Academy for Science, Technology and Maritime (Port Said, EGY)",1,1,1,3
1563082,2024-07-31,Silver Medal,Judo,Germany,Miriam BUTKEREIT,1994-05-08,Female,0.0,0.0,"",12,13,8,33
1563321,2024-08-07,Bronze Medal,Sport Climbing,Poland,Aleksandra KALUCKA,2001-12-25,Female,164.0,0.0,"Studies for a Bachelor's degree in Mathematics in Edinburgh, Scotland",1,4,5,10
1563327,2024-08-07,Gold Medal,Sport Climbing,Poland,Aleksandra MIROSLAW,1994-02-02,Female,162.0,0.0,Management at the Lublin University of Technology (POL),1,4,5,10
1563381,2024-08-09,Silver Medal,Table Tennis,Sweden,Anton KALLBERG,1997-08-17,Male,0.0,0.0,"",4,4,3,11
1563386,2024-08-09,Silver Medal,Table Tennis,Sweden,Kristian KARLSSON,1991-08-06,Male,0.0,0.0,"",4,4,3,11
1563390,2024-08-04,Silver Medal,Table Tennis,Sweden,Truls MOREGARD,2002-02-16,Male,0.0,0.0,"",4,4,3,11
1563390,2024-08-09,Silver Medal,Table Tennis,Sweden,Truls MOREGARD,2002-02-16,Male,0.0,0.0,"",4,4,3,11
1563437,2024-07-29,Bronze Medal,Judo,Republic of Moldova,Adil OSMANOV,2000-07-02,Male,0.0,0.0,Bachelor's degree in Business and Administration at Moldova State University (2019-2024),0,1,3,4
1563544,2024-07-27,Bronze Medal,Judo,Spain,Francisco GARRIGOS,1994-12-09,Male,0.0,0.0,Graduated in 2022 with a Bachelor’s degree in Physical Education and Sports Sciences and Master’s degree in Management of Sports Entities,5,4,9,18
1563681,2024-08-04,Bronze Medal,Tennis,Spain,Sara SORRIBES TORMO,1996-10-08,Female,176.0,0.0,"",5,4,9,18
1563682,2024-08-04,Silver Medal,Tennis,Spain,Carlos ALCARAZ,2003-05-05,Male,183.0,0.0,"",5,4,9,18
1563687,2024-08-04,Bronze Medal,Tennis,Spain,Cristina BUCSA,1998-01-01,Female,176.0,0.0,"",5,4,9,18
1564023,2024-07-28,Bronze Medal,Cycling Mountain Bike,Sweden,Jenny RISSVEDS,1994-06-06,Female,0.0,0.0,"",4,4,3,11
1564189,2024-08-03,Bronze Medal,Athletics,Jamaica,Rajindra CAMPBELL,1996-02-29,Male,178.0,0.0,"Graduated in 2021 with a Bachelor's degree in Kinesiology from Missouri Southern State University (Joplin, MO, USA)",1,3,2,6
1564362,2024-08-07,Gold Medal,Boxing,Ukraine,Oleksandr KHYZHNIAK,1995-08-03,Male,181.0,0.0,"Studied at Poltava V.G.Korolenko National Pedagogical University (Poltava, UKR)",3,5,4,12
1564506,2024-08-10,Bronze Medal,Canoe Sprint,Cuba,Yarisleidis CIRILO DUBOYS,2002-05-10,Female,0.0,0.0,Pursuing a Bachelor's Degree in Physical Culture,2,1,6,9
1564651,2024-08-08,Bronze Medal,Sailing,Sweden,Lovisa KARLSSON,1995-05-24,Female,0.0,0.0,"",4,4,3,11
1564652,2024-08-08,Bronze Medal,Sailing,Sweden,Anton DAHLBERG,1985-05-10,Male,0.0,0.0,Bachelor's degree in Economics from Stockholm School of Economics (SWE),4,4,3,11
1564653,2024-08-02,Silver Medal,Sailing,Sweden,Vilma BOBECK,1998-01-05,Female,0.0,0.0,Studying Engineering in Construction Design at Kungliga Tekniska hogskolan (SWE),4,4,3,11
1564657,2024-08-02,Silver Medal,Sailing,Sweden,Rebecca NETZLER,1995-07-22,Female,0.0,0.0,"",4,4,3,11
1564886,2024-07-30,Silver Medal,Shooting,Türkiye,Sevval Ilayda TARHAN,2000-02-04,Female,0.0,0.0,Graduated in Physical Education at Gazi University (TUR),0,3,5,8
1564893,2024-07-30,Silver Medal,Shooting,Türkiye,Yusuf DIKEC,1973-01-01,Male,0.0,0.0,"Studied at the Gazi University School of Physical Training and Education (Ankara, TUR) and received a Master's in Coaching from the Selcuk University (Konya, TUR)",0,3,5,8
1565000,2024-07-29,Bronze Medal,Archery,Türkiye,Mete GAZOZ,1999-06-08,Male,0.0,0.0,"Studies Sport Management at Nisantasi University (Istanbul, TUR)",0,3,5,8
1565002,2024-07-29,Bronze Medal,Archery,Türkiye,Berkim TUMER,2002-04-30,Male,0.0,0.0,"Studies Coaching at Akdeniz University Sport Sciences Academy (Antalya, TUR)",0,3,5,8
1565006,2024-07-29,Bronze Medal,Archery,Türkiye,Abdullah YILDIRMIS,2003-11-07,Male,0.0,0.0,"",0,3,5,8
1565754,2024-08-01,Bronze Medal,Judo,Uzbekistan,Muzaffarbek TUROBOYEV,2000-04-05,Male,0.0,0.0,Tashkent Sport College,8,2,3,13
1566421,2024-07-31,Bronze Medal,Judo,Austria,Michaela POLLERES,1997-07-15,Female,0.0,0.0,"",2,0,3,5
1566437,2024-08-09,Gold Medal,Sailing,Austria,Valentin BONTUS,2001-02-01,Male,0.0,0.0,"",2,0,3,5
1566447,2024-08-08,Gold Medal,Sailing,Austria,Lukas MAEHR,1990-04-23,Male,0.0,0.0,"",2,0,3,5
1566451,2024-08-08,Gold Medal,Sailing,Austria,Lara VADLAU,1994-03-29,Female,0.0,0.0,Medicine at Sigmund Freud University (AUT),2,0,3,5
1566564,2024-08-04,Bronze Medal,Badminton,Malaysia,Aaron CHIA,1997-02-24,Male,168.0,0.0,"",0,0,2,2
1566601,2024-08-07,Bronze Medal,Wrestling,Kyrgyzstan,Uzur DZHUZUPBEKOV,1996-04-12,Male,0.0,0.0,"Kyrgyz State Law Academy, Bishkek, KGZ",0,2,4,6
1566617,2024-08-05,Bronze Medal,Badminton,Malaysia,Zii Jia LEE,1998-03-29,Male,186.0,0.0,"",0,0,2,2
1566627,2024-08-07,Bronze Medal,Wrestling,Kyrgyzstan,Akzhol MAKHMUDOV,1999-04-15,Male,0.0,0.0,"Graduated with a degree in Law from Kyrgyz State Law Academy (Bishkek, KGZ)",0,2,4,6
1566631,2024-08-06,Bronze Medal,Wrestling,Kyrgyzstan,Zholaman SHARSHENBEKOV,1999-09-29,Male,0.0,0.0,"Studied at Kyrgyz State Academy of Physical Education and Sports (Bishkek, KGZ)",0,2,4,6
1566681,2024-08-10,Bronze Medal,Athletics,Qatar,Mutaz Essa BARSHIM,1991-06-24,Male,189.0,0.0,"",0,0,1,1
1566738,2024-08-10,Bronze Medal,Taekwondo,Türkiye,Nafia KUS AYDIN,1995-02-20,Female,0.0,0.0,"Studied Physical Education at Cukurova University (Adana, TUR)",0,3,5,8
1566931,2024-08-02,Bronze Medal,Judo,Uzbekistan,Alisher YUSUPOV,1998-11-27,Male,0.0,0.0,Physical Education at Uzbekistan Sport University,8,2,3,13
1566997,2024-07-28,Gold Medal,Judo,Uzbekistan,Diyora KELDIYOROVA,1998-07-13,Female,0.0,0.0,Studied Physical Education and Sports at university (2016-2020),8,2,3,13
1567359,2024-08-05,Bronze Medal,Surfing,France,Johanne DEFAY,1993-11-19,Female,0.0,0.0,"",16,26,22,64
1567361,2024-08-05,Gold Medal,Surfing,France,Kauli VAAST,2002-02-26,Male,0.0,0.0,"",16,26,22,64
1567512,2024-08-02,Bronze Medal,Judo,Tajikistan,Temur RAKHIMOV,1997-07-08,Male,0.0,0.0,"Tajik State Institute of Physical Education, Dushanbe (TJK)",0,0,3,3
1568182,2024-08-09,Silver Medal,Boxing,Türkiye,Buse Naz CAKIROGLU,1996-05-26,Female,164.0,0.0,"Physical Education and Sport at Duzce University (Duzce, TUR)",0,3,5,8
1568186,2024-08-08,Silver Medal,Boxing,Türkiye,Hatice AKBAS,2001-06-24,Female,172.0,0.0,"",0,3,5,8
1568204,2024-08-07,Bronze Medal,Boxing,Türkiye,Esra YILDIZ KAHRAMAN,1997-07-04,Female,168.0,0.0,"Graduated in Physical Education from Haci Bektas Veli Nevsehir University (Nevsehir, TUR)",0,3,5,8
1568241,2024-08-06,Silver Medal,Wrestling,Kyrgyzstan,Meerim ZHUMANAZAROVA,1999-11-09,Female,0.0,0.0,"Coaching at Kyrgyz State Academy of Physical Education and Sports, Bishkek, KGZ",0,2,4,6
1568350,2024-08-10,Silver Medal,Canoe Sprint,Hungary,Tamara CSIPES,1989-08-24,Female,0.0,0.0,"Studied at Edutus College (Tatabanya, HUN)",6,7,6,19
1568350,2024-08-08,Bronze Medal,Canoe Sprint,Hungary,Tamara CSIPES,1989-08-24,Female,0.0,0.0,"Studied at Edutus College (Tatabanya, HUN)",6,7,6,19
1568350,2024-08-09,Silver Medal,Canoe Sprint,Hungary,Tamara CSIPES,1989-08-24,Female,0.0,0.0,"Studied at Edutus College (Tatabanya, HUN)",6,7,6,19
1568595,2024-08-05,Silver Medal,3x3 Basketball,France,Timothe VERGIAT,1998-03-07,Male,187.0,0.0,"Currently pursuing a Bachelor's degree in Business Administration from Emlyon Business School (Ecully, FRA)",16,26,22,64
1568603,2024-08-05,Silver Medal,3x3 Basketball,France,Franck SEGUELA,1997-05-30,Male,200.0,0.0,"",16,26,22,64
1568606,2024-08-05,Silver Medal,3x3 Basketball,France,Lucas DUSSOULIER,1996-07-27,Male,204.0,0.0,"Studied at the National Institute of Sport, Expertise, and Performance (Paris, FRA)",16,26,22,64
1568608,2024-08-05,Silver Medal,3x3 Basketball,France,Jules RAMBAUT,1998-04-06,Male,200.0,0.0,"",16,26,22,64
1568655,2024-08-10,Silver Medal,Boxing,Poland,Julia SZEREMETA,2003-08-24,Female,165.0,0.0,"",1,4,5,10
1568724,2024-08-09,Bronze Medal,Weightlifting,Italy,Antonino PIZZOLATO,1996-08-20,Male,0.0,0.0,Studied Sport Science,12,13,15,40
1568745,2024-08-08,Bronze Medal,Canoe Sprint,Hungary,Sara FOJT,2003-12-03,Female,0.0,0.0,"",6,7,6,19
1568745,2024-08-09,Bronze Medal,Canoe Sprint,Hungary,Sara FOJT,2003-12-03,Female,0.0,0.0,"",6,7,6,19
1568750,2024-08-08,Bronze Medal,Canoe Sprint,Hungary,Alida Dora GAZSO,2000-04-18,Female,0.0,0.0,"",6,7,6,19
1568750,2024-08-09,Silver Medal,Canoe Sprint,Hungary,Alida Dora GAZSO,2000-04-18,Female,0.0,0.0,"",6,7,6,19
1569203,2024-08-05,Gold Medal,Athletics,Sweden,Armand DUPLANTIS,1999-11-10,Male,181.0,0.0,"Studied for one year at the Louisiana State University, Baton Rouge (LA, USA)",4,4,3,11
1569563,2024-08-08,Bronze Medal,Weightlifting,Chinese Taipei,KUO Hsing-Chun,1993-11-26,Female,0.0,0.0,"Studied Physical Education at Fu Jen Catholic University (New Taipei, TPE)",2,0,5,7
1569832,2024-08-10,Bronze Medal,Weightlifting,AIN,Yauheni TSIKHANTSOU,1998-11-04,Male,0.0,0.0,"Studied at Belarusian National Technical University (Minsk, BLR)",1,3,1,5
1569852,2024-08-03,Bronze Medal,Shooting,Chinese Taipei,LEE Meng Yuan,1994-08-25,Male,0.0,0.0,Studied at National Sports University (TPE),2,0,5,7
1569961,2024-08-04,Bronze Medal,Badminton,Malaysia,Wooi Yik SOH,1998-02-17,Male,185.0,0.0,"",0,0,2,2
1569972,2024-08-10,Bronze Medal,Canoe Sprint,Hungary,Balint KOPASZ,1997-06-20,Male,0.0,0.0,"",6,7,6,19
1569986,2024-08-07,Bronze Medal,Taekwondo,Croatia,Lena STOJKOVIC,2002-01-03,Female,0.0,0.0,"",2,2,3,7
1570105,2024-08-04,Gold Medal,Badminton,Chinese Taipei,WANG Chi-Lin,1995-01-18,Male,188.0,0.0,"",2,0,5,7
1570107,2024-08-04,Gold Medal,Badminton,Chinese Taipei,LEE Yang,1995-08-12,Male,178.0,0.0,He studied Business Management at Taipei University of Business (TPE) and studied for a Master's degree in the Department of Physical Education at the University of Taipei,2,0,5,7
1570415,2024-08-06,Bronze Medal,Wrestling,Türkiye,Buse CAVUSOGLU TOSUN,1995-12-05,Female,0.0,0.0,Graduate of Bartin University (BARU) Faculty of Sports Sciences (TUR),0,3,5,8
1570441,2024-08-09,Silver Medal,Canoe Sprint,Hungary,Bence NADAS,1996-04-17,Male,0.0,0.0,Engineering at University of Szeged (HUN),6,7,6,19
1570546,2024-08-10,Bronze Medal,Wrestling,Türkiye,Taha AKGUL,1990-11-22,Male,0.0,0.0,Graduated in 2019 with a Master's degree in Physical Education and Sports Anatomy at Sivas Cumhuriyet University (TUR),0,3,5,8
1570556,2024-08-08,Bronze Medal,Canoe Sprint,Hungary,Noemi PUPP,1998-07-28,Female,0.0,0.0,"",6,7,6,19
1570556,2024-08-09,Bronze Medal,Canoe Sprint,Hungary,Noemi PUPP,1998-07-28,Female,0.0,0.0,"",6,7,6,19
1570561,2024-07-30,Bronze Medal,Judo,Tajikistan,Somon MAKHMADBEKOV,1999-03-24,Male,0.0,0.0,Studied Physical Education,0,0,3,3
1570845,2024-08-09,Silver Medal,Canoe Sprint,Hungary,Sandor TOTKA,1994-07-27,Male,0.0,0.0,"",6,7,6,19
1570863,2024-08-10,Silver Medal,Canoe Sprint,Hungary,Adam VARGA,1999-11-20,Male,0.0,0.0,"",6,7,6,19
1571498,2024-08-08,Bronze Medal,Wrestling,Cuba,Luis Alberto ORTA SANCHEZ,1994-08-22,Male,0.0,0.0,"",2,1,6,9
1571504,2024-08-07,Bronze Medal,Wrestling,Cuba,Gabriel Alejandro ROSILLO KINDELAN,1999-01-04,Male,0.0,0.0,"",2,1,6,9
1571506,2024-08-06,Gold Medal,Wrestling,Cuba,Mijain LOPEZ NUNEZ,1982-08-20,Male,0.0,0.0,"Studied Physical Education at the University of Physical Culture and Sports (Havana, CUB)",2,1,6,9
1571559,2024-08-04,Gold Medal,Athletics,Ukraine,Yaroslava MAHUCHIKH,2001-09-19,Female,180.0,0.0,Physical Education,3,5,4,12
1571563,2024-08-04,Bronze Medal,Athletics,Ukraine,Mykhaylo KOKHAN,2001-01-22,Male,182.0,0.0,"",3,5,4,12
1571577,2024-08-04,Bronze Medal,Athletics,Ukraine,Iryna GERASHCHENKO,1995-03-10,Female,181.0,0.0,"Sport Studies at National University of Physical Education and Sport of Ukraine (Kyiv, UKR)",3,5,4,12
1571747,2024-08-07,Silver Medal,Wrestling,Cuba,Yusneylis GUZMAN LOPEZ,1996-08-08,Female,0.0,0.0,"",2,1,6,9
1571911,2024-07-27,Bronze Medal,Judo,Sweden,Tara BABULFATH,2006-01-03,Female,0.0,0.0,Studying Economics and Law at Stockholms Idrottsgymnasium (SWE),4,4,3,11
1571936,2024-08-11,Bronze Medal,Wrestling,Cuba,Milaimy de la Carid. MARIN POTRILLE,2001-03-16,Female,0.0,0.0,"",2,1,6,9
1572203,2024-08-09,Silver Medal,Wrestling,Republic of Moldova,Anastasia NICHITA,1999-02-19,Female,0.0,0.0,"Attended the State University of Physical Education and Sport (Chisinau, MDA)",0,1,3,4
1572318,2024-08-09,Gold Medal,Taekwondo,Hungary,Viviana MARTON,2006-02-16,Female,0.0,0.0,"",6,7,6,19
1572444,2024-08-02,Gold Medal,Rowing,Ireland,Paul O DONOVAN,1994-04-19,Male,0.0,0.0,"Graduated with a Bachelor’s degree in Medicine in 2023 from University of Cork (IRL), and in Science (Physiotherapy) in 2017 from University College Dublin (IRL)",4,0,3,7
1572557,2024-07-31,Gold Medal,Swimming,Sweden,Sarah SJOESTROEM,1993-08-17,Female,0.0,0.0,"",4,4,3,11
1572557,2024-08-04,Gold Medal,Swimming,Sweden,Sarah SJOESTROEM,1993-08-17,Female,0.0,0.0,"",4,4,3,11
1572919,2024-07-29,Silver Medal,Shooting,Sweden,Victor LINDGREN,2003-05-16,Male,0.0,0.0,"",4,4,3,11
1572953,2024-08-11,Silver Medal,Cycling Track,Poland,Daria PIKULIK,1997-01-06,Female,0.0,0.0,"",1,4,5,10
1573098,2024-08-09,Bronze Medal,Athletics,Poland,Natalia KACZMAREK,1998-01-17,Female,174.0,0.0,"Physiotherapy, Sport Studies at University School of Physical Education (Wroclaw, POL)",1,4,5,10
1573388,2024-08-03,Bronze Medal,Athletics,Grenada,Lindon VICTOR,1993-02-28,Male,185.0,0.0,"Graduated in 2017 with a Bachelor's degree in Business, Management, Marketing and Related Support from Texas A&M University in College Station, TX (USA)",0,0,2,2
1573418,2024-08-08,Bronze Medal,Athletics,Grenada,Anderson PETERS,1997-10-21,Male,185.0,0.0,"Graduated in 2021 with Bachelor's degree in Business Management from Mississippi State University, Starkville, MS (USA)",0,0,2,2
1573439,2024-08-11,Silver Medal,Basketball,France,Valeriane AYAYI,1994-04-29,Female,184.0,0.0,"",16,26,22,64
1573440,2024-08-11,Silver Medal,Basketball,France,Marieme BADIANE,1994-11-24,Female,190.0,0.0,"",16,26,22,64
1573441,2024-08-11,Silver Medal,Basketball,France,Romane BERNIES,1993-06-27,Female,170.0,0.0,"",16,26,22,64
1573442,2024-08-11,Silver Medal,Basketball,France,Alexia CHERY,1998-09-05,Female,190.0,0.0,"",16,26,22,64
1573445,2024-08-11,Silver Medal,Basketball,France,Marine FAUTHOUX,2001-01-23,Female,176.0,0.0,"",16,26,22,64
1573448,2024-08-11,Silver Medal,Basketball,France,Marine JOHANNES,1995-01-21,Female,177.0,0.0,"",16,26,22,64
1573449,2024-08-11,Silver Medal,Basketball,France,Leila LACAN,2004-06-02,Female,181.0,0.0,"",16,26,22,64
1573451,2024-08-11,Silver Medal,Basketball,France,Dominique MALONGA,2005-11-16,Female,198.0,0.0,"",16,26,22,64
1573452,2024-08-11,Silver Medal,Basketball,France,Sarah MICHEL BOURY,1989-01-10,Female,180.0,0.0,"",16,26,22,64
1573454,2024-08-11,Silver Medal,Basketball,France,Iliana RUPERT,2001-07-12,Female,194.0,0.0,"",16,26,22,64
1573455,2024-08-11,Silver Medal,Basketball,France,Janelle SALAUN,2001-09-05,Female,188.0,0.0,"",16,26,22,64
1573457,2024-08-11,Silver Medal,Basketball,France,Gabby WILLIAMS,1996-09-09,Female,180.0,0.0,"Attended the University of Connecticut (Storrs, USA)",16,26,22,64
1573627,2024-08-10,Silver Medal,Basketball,France,Andrew ALBICY,1990-03-21,Male,178.0,0.0,"",16,26,22,64
1573628,2024-08-10,Silver Medal,Basketball,France,Nicolas BATUM,1988-12-14,Male,203.0,0.0,"",16,26,22,64
1573630,2024-08-10,Silver Medal,Basketball,France,Nando de COLO,1987-06-23,Male,196.0,0.0,"",16,26,22,64
1573632,2024-08-10,Silver Medal,Basketball,France,Evan FOURNIER,1992-10-29,Male,199.0,0.0,"",16,26,22,64
1573633,2024-08-10,Silver Medal,Basketball,France,Rudy GOBERT,1992-06-26,Male,216.0,0.0,"",16,26,22,64
1573634,2024-08-10,Silver Medal,Basketball,France,Mathias LESSORT,1995-09-29,Male,206.0,0.0,"",16,26,22,64
1573636,2024-08-10,Silver Medal,Basketball,France,Frank NTILIKINA,1998-07-28,Male,193.0,0.0,"",16,26,22,64
1573638,2024-08-10,Silver Medal,Basketball,France,Guerschon YABUSELE,1995-12-17,Male,203.0,0.0,"",16,26,22,64
1573639,2024-08-10,Silver Medal,Basketball,France,Victor WEMBANYAMA,2004-01-04,Male,222.0,0.0,"",16,26,22,64
1573640,2024-08-10,Silver Medal,Basketball,France,Isaia CORDINIER,1996-11-28,Male,197.0,0.0,"",16,26,22,64
1573642,2024-08-10,Silver Medal,Basketball,France,Bilal COULIBALY,2004-07-26,Male,200.0,0.0,"",16,26,22,64
1573660,2024-08-10,Silver Medal,Basketball,France,Matthew STRAZEL,2002-08-05,Male,184.0,0.0,"",16,26,22,64
