athlete_id,name,birth_date,gender,country,height,weight,education
1917769,WONG-ORANTES,1995-10-06,Female,United States,168.0,0.0,Graduated in 2016 with a degree in Early Childhood Studies from University of Nebraska-Lincoln (USA)
1917771,Juan GONZALEZ,2003-04-12,Male,Uruguay,180.0,87.0,""
1917777,Filipe ANDRE,1998-05-25,Male,Angola,0.0,0.0,""
1917786,Tomas ETCHEVERRY,2001-09-30,Male,Uruguay,196.0,94.0,""
1917788,Valentin GRILLE,1998-06-15,Male,Uruguay,178.0,78.0,""
1917792,Guillermo LIJTENSTEIN,1990-09-14,Male,Uruguay,167.0,77.0,""
1917794,Mateo VINALS,1998-10-07,Male,Uruguay,181.0,81.0,"Studying Foreign Trade at Business University (Montevideo, URU)"
1917797,Koba BRAZIONIS,1998-10-07,Male,Uruguay,176.0,79.0,""
1917799,Juan Manuel TAFERNABERRY,2002-05-27,Male,Uruguay,175.0,70.0,""
1917802,James Mc CUBBIN,1998-05-27,Male,Uruguay,187.0,91.0,""
1917892,Maria Sara GRIPPOLI GAGLIARDO,2004-12-28,Female,Uruguay,0.0,0.0,"Studying a degree in Engineering at Universidad de la Empresa (Montevideo, URU)"
1917898,Jonathan RAHARVEL,2002-04-24,Male,Madagascar,0.0,0.0,""
1917975,Esteban BUSTOS,1992-12-17,Male,Chile,0.0,0.0,"Studied Mathematics at the University of Chile (Santiago, CHI)"
1917982,MA'A,1997-04-16,Male,United States,192.0,0.0,"Studied Political Science at University of California, Los Angeles (USA)"
1917987,ANDERSON,1987-04-18,Male,United States,202.0,0.0,"Studied Kinesiology at Pennsylvania State University (University Park, USA)"
1917988,AVERILL,1992-03-05,Male,United States,201.0,0.0,"Studied Business at University of Hawaiʻi at Manoa (USA).</p><p>Studied for one semester at University of California, Irvine (USA)"
1917991,CHRISTENSON,1993-05-08,Male,United States,198.0,0.0,"Studied Human Biology at University of Southern California (Los Angeles, USA)"
1917993,DEFALCO,1997-04-10,Male,United States,198.0,0.0,"Studied Retail Consumer Studies at California State University, Long Beach (USA)"
1917994,ENSING,1997-03-06,Male,United States,201.0,0.0,"Studied Retail Consumer Studies at California State University, (Long Beach, USA)"
1918000,HOLT,1987-03-12,Male,United States,205.0,0.0,"Studied Journalism at Pennsylvania State University (University Park, USA)"
1918002,JAESCHKE,1993-09-04,Male,United States,198.0,0.0,Graduated in 2022 with a degree in Finance from Loyola University Chicago (USA)
1918003,JENDRYK,1995-09-15,Male,United States,208.0,0.0,Graduated in 2021 with a Master's degree in Accounting and Financial Management from DeVry University (online).</p><p>Graduated in 2018 with a degree in Finance from Loyola University Chicago (USA)
1918007,MUAGUTUTIA,1988-02-26,Male,United States,196.0,0.0,"Graduated in 2010 with a degree in Sociology from University of California, Los Angeles (USA)"
1918009,RUSSELL,1993-06-04,Male,United States,205.0,0.0,"Studied at Pennsylvania State University (University Park, USA)"
1918011,E. SHOJI,1989-08-24,Male,United States,184.0,0.0,Studied Human Biology at Stanford University (USA)
1918012,SMITH,1985-05-15,Male,United States,201.0,0.0,"Graduated in 2008 with a degree in Civil Engineering from University of California, Irvine (USA)"
1918063,Yirleidys QUEJADA MINOTA,2002-11-10,Female,Colombia,170.0,0.0,""
1918067,Mayra RAMIREZ,1999-03-25,Female,Colombia,177.0,0.0,""
1918071,Andrew BENESH,1995-03-14,Male,United States,203.0,0.0,"Graduated with a Bachelor's degree in Communications from the University of Southern California (Los Angeles, CA, USA)"
1918073,Chase BUDINGER,1988-05-22,Male,United States,201.0,0.0,He studied at the University of Arizona (USA)
1918077,Kelly CHENG,1995-09-18,Female,United States,188.0,0.0,"Graduated with a Bachelor's degree in Sociology from the University of Southern California (Los Angeles, CA, USA)"
1918082,Miles EVANS,1989-11-12,Male,United States,193.0,0.0,"Graduated with a Bachelor's degree in Sociology from the University of Southern California (Santa Barbara, CA, USA)"
1918086,Sara HUGHES,1995-02-14,Female,United States,178.0,0.0,"Graduated with a Bachelor's degree in Business Administration and a Master's in Entrepreneurship and Innovation from the University of Southern California (Los Angeles, CA, USA)"
1918087,Taryn KLOTH,1997-04-10,Female,United States,193.0,0.0,"Graduated with a Bachelor's degree in Business Administration from Creighton University (Omaha, NE, USA) and a Masters in Business Administration from Louisiana State University (Baton Rouge, LA, USA)"
1918092,Kristen NUSS,1997-12-16,Female,United States,167.0,0.0,"Graduated with a Bachelor's degree in Science, majoring in Kinesiology at Louisiana State University (Baton Rouge, USA)"
1918093,Miles PARTAIN,2001-12-18,Male,United States,191.0,0.0,"Graduated with a Bachelor's degree in Science, majoring in Applied Math from the University of California (Los Angeles, USA)"
1918114,Marcela RESTREPO,1995-11-10,Female,Colombia,170.0,0.0,""
1918126,Sabrina LYN,2004-04-26,Female,Jamaica,0.0,0.0,"Studying at Louisiana State University, Baton Rouge (LA, USA)"
1918140,Josh KIRLEW,1999-09-09,Male,Jamaica,0.0,0.0,"Studied for a Bachelor's of Laws at University of Westminster, London (GBR)"
1918142,Liana SALAZAR,1992-09-16,Female,Colombia,160.0,0.0,"Earned a degree in Marketing in 2016 from University of Kansas (Lawrence, KS, USA)"
1918181,Leicy SANTOS,1996-05-16,Female,Colombia,155.0,0.0,"Attended Iowa Central Community College (Fort Dodge, IA, USA) in 2015"
1918186,Patrick CHINYEMBA,2001-01-03,Male,Zambia,160.0,0.0,""
1918223,Sandra SEPULVEDA,1988-03-03,Female,Colombia,167.0,0.0,"Studied Physical Education at the Jaime Isaza Cadavid Colombian Polytechnic (Medellin, COL)"
1918231,Katherine TAPIA,1992-12-07,Female,Colombia,178.0,0.0,"Earned a Bachelor's Degree in Mathematics at the University of Cordoba, COL"
1918295,Mohammad Samim FAIZAD,2002-08-07,Male,Afghanistan,0.0,0.0,""
1918303,Catalina USME,1989-12-25,Female,Colombia,167.0,0.0,"Studied sports at Jaime Isaza Cadavid Polytechnic (Medellin, COL)"
1918306,Manuela VANEGAS,2000-11-09,Female,Colombia,170.0,0.0,Completed her studies at San Luis Gonzaga Educational Institution
1918356,Talei WILSON,1995-09-03,Female,Fiji,0.0,0.0,""
1918369,LIU Huanhua,2001-08-20,Male,China,0.0,0.0,""
1918372,LI Fabin,1993-01-15,Male,China,0.0,0.0,"Studied at Fujian Normal University (Fuzhou, CHN)"
1918373,SHI Zhiyong,1993-10-10,Male,China,0.0,0.0,"Studied for an undergraduate degree at Zhejiang College of Sports (Hangzhou, CHN) and for his Master's at Ningbo University (CHN)"
1918376,LI Wenwen,2000-03-05,Female,China,0.0,0.0,""
1918377,HOU Zhihui,1997-03-18,Female,China,0.0,0.0,"Studied Sport Studies at Hunan Normal University (Changsha, CHN)"
1918379,LUO Shifang,2001-04-02,Female,China,0.0,0.0,"Studied at Southwest University (Chongqing, CHN)"
1918417,LIU Zhiyu,1993-01-05,Male,China,0.0,0.0,Studied at Shenyang Institute of Physical Education (CHN)
1918419,QIU Xiuping,1999-10-14,Female,China,0.0,0.0,""
1918420,ZOU Jiaqi,2001-11-04,Female,China,0.0,0.0,""
1918421,LU Shiyu,1999-02-03,Female,China,0.0,0.0,""
1918422,WANG Zifeng,1997-09-12,Female,China,0.0,0.0,Studies at Wuhan Sports University (CHN)
1918423,ZHANG Shuxian,1997-11-17,Female,China,0.0,0.0,"Studied Economics and Management at Jiao Tong University (Shanghai, CHN)"
1918424,CHEN Yunxia,1995-12-05,Female,China,0.0,0.0,Administration Studies at Shanghai Jiao Tong University (CHN)
1918425,CUI Xiaotong,1994-11-21,Female,China,0.0,0.0,Studied at Shenyang Sport University (CHN)
1918426,LYU Yang,1993-11-26,Female,China,0.0,0.0,Studied Physical Education as an undergraduate at Zhengzhou University (CHN) and is now pursuing her Master's at Beijing Sport University (CHN)
1918427,ZHANG Ling,1997-02-27,Female,China,0.0,0.0,Studied Administration Studies at Shanghai Jiao Tong University (CHN)
1918429,SULITAN Adilijiang,2000-07-06,Male,China,0.0,0.0,""
1918468,SHEN Shuangmei,1998-05-02,Female,China,0.0,0.0,"Studies at South China Normal University (Guangzhou, CHN)"
1918469,LIU Xiaoxin,1997-07-24,Female,China,0.0,0.0,"Studies at Shandong Sport University (Rizhao, CHN)"
1918470,XU Xingye,1998-02-24,Female,China,0.0,0.0,""
1918609,Jai ANGSUTHASAWIT,1995-02-16,Male,Thailand,0.0,0.0,""
1918629,SEKI,1999-06-12,Female,Japan,171.0,0.0,""
1918636,ARAKI,2001-09-02,Female,Japan,184.0,0.0,""
1918638,WADA,2002-01-08,Female,Japan,174.0,0.0,""
1918640,IWASAKI,1989-05-01,Female,Japan,175.0,0.0,""
1918654,RAN,2001-09-02,Male,Japan,188.0,0.0,"Studied at Nippon Sport Science University (Tokyo, JPN)"
1918657,KENTARO,1995-02-08,Male,Japan,202.0,0.0,Studied at University of Tsukuba (JPN)
1918658,TOMITA,1997-06-20,Male,Japan,190.0,0.0,"Graduated in 2020 from Chuo University (Tokyo, JPN)"
1918659,FUKATSU,1987-07-23,Male,Japan,183.0,0.0,"Studied at Tokai University, Tokyo (JPN)"
1918661,KAI,2003-09-25,Male,Japan,200.0,0.0,"Studies Business Administration at Senshu University (Tokyo, JPN)"
1918664,AIRI,1998-07-29,Female,Japan,182.0,0.0,"Graduated with a degree in Asian & Middle Eastern Studies from University of Minnesota (Minneapolis, USA).</p><p>Studied at College of Southern Idaho (USA)"
1918666,INOUE,1995-05-08,Female,Japan,178.0,0.0,Studied at University of Tsukuba (JPN)
1918677,MIYAURA,1999-02-22,Male,Japan,190.0,0.0,"Graduated with a degree in Sports Sciences from Waseda University (Shinjuku, JPN)"
1918678,KOJIMA,1994-11-07,Female,Japan,158.0,0.0,"Studied at Aoyama Gakuin University (Tokyo, JPN)"
1918679,FUKUDOME,1997-11-23,Female,Japan,162.0,0.0,"Graduated in 2020 with a degree in Economics, Sport Science from Ryukoku University in Kyoto (JPN)"
1918683,YAMAGISHI,1991-01-08,Female,Japan,165.0,0.0,Attended Tokai University in Tokyo (JPN)
1918689,YAMADA,2000-02-24,Female,Japan,184.0,0.0,""
1918691,ISHIKAWA,2000-05-14,Female,Japan,174.0,0.0,""
1918694,HAYASHI,1999-11-13,Female,Japan,173.0,0.0,""
1918698,KOGA,1996-05-21,Female,Japan,180.0,0.0,""
1918700,YAMAMOTO,1994-11-05,Male,Japan,171.0,0.0,"Studied at Nippon Sport Science University (Tokyo, JPN)"
1918706,ISHIKAWA,1995-12-11,Male,Japan,191.0,0.0,"Graduated in 2018 with a degree in Law from Chuo University (Tokyo, JPN)"
1918708,ONODERA,1996-02-27,Male,Japan,200.0,0.0,"Studied at Tokai University (Tokyo, JPN)"
1918710,YAMAUCHI,1993-11-30,Male,Japan,204.0,0.0,"Graduated in 2016 with a degree in Policy Studies from Aichi Gakuin University (Aichi, JPN)"
1918712,NISHIDA,2000-01-30,Male,Japan,187.0,0.0,""
1918714,SEKITA,1993-11-20,Male,Japan,175.0,0.0,"Graduated in 2016 from Chuo University (Tokyo, JPN)"
1918759,Georgia-Rose BROWN,1995-01-22,Female,New Zealand,0.0,0.0,"Studying for a Doctor's degree in Physiotherapy at the University of Melbourne (AUS), after earning a Bachelor's degree in Biomedical Science at Australian Catholic University in 2021"
1918789,YAN Langyu,1999-08-31,Male,China,0.0,0.0,""
1918790,WANG Zisai,2006-06-18,Male,China,0.0,0.0,"Nanjing Institute of Physical Education (Nanjing, CHN)"
1918799,ZHU Xueying,1998-03-02,Female,China,0.0,0.0,"Physical Education at Beijing Sport University (Beijing, CHN)"
1918800,HU Yicheng,1998-11-13,Female,China,0.0,0.0,"Shanxi University (Tiyuan, CHN)"
1918831,Komet SUKPRASERT,2000-06-12,Male,Thailand,0.0,0.0,"Rattana Bundit University (Bangkok, THA)"
1918832,Erica DAWSON,1994-07-24,Female,New Zealand,0.0,0.0,"Business and Finance at Massey University (Palmerston North, NZL)"
1918833,Isaac McHARDIE,1997-07-06,Male,New Zealand,0.0,0.0,""
1918834,William McKENZIE,1997-02-19,Male,New Zealand,0.0,0.0,Graduated in 2022 with a Bachelor's degree in Engineering from University of Auckland (NZL)
1918835,Micah WILKINSON,1996-02-06,Male,New Zealand,0.0,0.0,Auckland University of Technology (NZL)
1918836,Greta PILKINGTON,2003-02-28,Female,New Zealand,0.0,0.0,Bachelor of Architecture at Auckland University of Technology (NZL)
1918838,Jo ALEH,1986-05-15,Female,New Zealand,0.0,0.0,Information Technology at Massey University (NZL). Did two years of a Bachelor's degree in Engineering at Auckland University of Technology (NZL) but stopped as sailing took over
1918840,Molly MEECH,1993-03-31,Female,New Zealand,0.0,0.0,Environmental Studies Master's degree from Massey University (NZL)
1918842,Lukas WALTON-KEIM,1996-04-22,Male,New Zealand,0.0,0.0,Bachelor's degree in Marketing at Auckland University of Technology (NZL)
1918845,Veerle TEN HAVE,2000-12-24,Female,New Zealand,0.0,0.0,Business Psychology at Massey University (NZL)
1918846,Josh ARMIT,2001-12-05,Male,New Zealand,0.0,0.0,""
1918849,Justina KITCHEN,1989-04-11,Female,New Zealand,0.0,0.0,""
1918850,Thomas SAUNDERS,1992-07-16,Male,New Zealand,0.0,0.0,Bachelor of Commerce at University of Auckland (NZL)
1918853,Sosorbaram LKHAGVASUREN,2001-03-22,Female,Mongolia,0.0,0.0,"Graduated from the National Institute of Physical Education (Ulaanbaatar, MGL)"
1918856,LIU Yang,1994-08-11,Male,China,0.0,0.0,Beijing Sport University (CHN)
1918858,SU Weide,2000-03-19,Male,China,0.0,0.0,""
1918860,XIAO Ruoteng,1996-01-30,Male,China,0.0,0.0,Physical Education at Beijing Sport University (CHN)
1918864,ZHANG Boheng,2000-03-04,Male,China,0.0,0.0,"Physical Education at Hunan Normal University, Changsha (CHN)"
1918865,ZOU Jingyuan,1998-01-03,Male,China,0.0,0.0,Studied Physical Education at Chengdu Sport University (CHN)
1918870,LUO Huan,2000-03-06,Female,China,0.0,0.0,"Wuhan Sports University (Wuhan, CHN)"
1918871,OU Yushan,2004-01-13,Female,China,0.0,0.0,""
1918872,QIU Qiyuan,2007-05-24,Female,China,0.0,0.0,""
1918878,ZHANG Yihan,2008-01-24,Female,China,0.0,0.0,""
1918880,Khuslen OTGONBAYAR,2004-10-26,Female,Mongolia,0.0,0.0,"br>Studying Sports Management at Kindai University (Osaka, JPN)"
1918881,ZHOU Yaqin,2005-11-12,Female,China,0.0,0.0,""
1918912,Enkhriilen LKHAGVATOGOO,1998-12-28,Female,Mongolia,0.0,0.0,Graduated in 2023 from the National Institute of Physical Education (MGL)
1918930,Apisit JAIYOO,2004-06-25,Male,Thailand,0.0,0.0,""
1918934,CHEN Jinfeng,2004-08-08,Male,China,177.0,0.0,""
1918936,DENG Zhijian,2002-03-05,Male,China,185.0,0.0,"Chengdu Sport University (Chengdu, CHN)"
1918943,XIE Zhenye,1993-08-17,Male,China,184.0,0.0,Graduated in 2012 with a Bachelor's degree and in 2016 with a Master's degree from the Department of Physical Education at Zhejiang University in Hangzhou (CHN)
1918954,CHEN Jiapeng,2002-07-05,Male,China,175.0,0.0,""
1918961,WU Zhiqiang,1994-04-10,Male,China,177.0,0.0,"Beijing Sport University (Beijing, CHN)"
1918962,YAN Haibin,2003-01-08,Male,China,181.0,0.0,"Jinan University (Guangzhou, CHN)"
1918967,GE Manqi,1997-10-13,Female,China,163.0,0.0,"Graduated in 2017 with a Physical Education degree from East China Normal University (Shanghai, CHN)"
1918980,LI Yuting,2002-05-03,Female,China,175.0,0.0,Journalism at Nanjing University (CHN)
1918990,WANG Zhaozhao,1999-09-01,Male,China,170.0,0.0,Graduated in 2023 from Xi'an Sports University
1918995,HE Xianghong,1998-07-01,Male,China,175.0,0.0,Southwest University (CHN)
1918996,ZHANG Jun,1998-07-20,Male,China,172.0,0.0,Bachelor's degree from Tianjin Normal University (CHN)
1918997,LI Yandong,1998-02-02,Male,China,180.0,0.0,Graduated in 2022 with a Bachelor's degree in Sports Training from Xi'an Sports Institute (CHN)
1919002,YANG Jiayu,1996-02-18,Female,China,163.0,0.0,"Civil Engineering at Inner Mongolia University of Science and Technology (Baotou, CHN). Master's degree at Beijing Sport University (CHN)"
1919003,MA Zhenxia,1998-08-01,Female,China,170.0,0.0,Graduated in 2021 with a Bachelor's degree in Physical Education from Ludong University (CHN)
1919006,LIU Hong,1987-05-12,Female,China,161.0,0.0,"Graduated in 2015 with a Master's degree in Business Administration from South China University of Technology (Guangzhou, CHN)"
1919008,QIEYANG Shijie,1990-11-11,Female,China,160.0,0.0,"Studied Physical Education at Qinghai Normal University (Xining, CHN)"
1919015,Billy STAIRMAND,1989-10-21,Male,New Zealand,0.0,0.0,""
1919017,Saffi VETTE,2001-12-31,Female,New Zealand,0.0,0.0,""
1919024,LIU Junxi,2003-12-11,Male,China,179.0,0.0,Studying Physical Education at Yangzhou University (CHN)
1919026,QIN Weibo,2002-12-29,Male,China,197.0,0.0,"Studying at East China Normal University (Shanghai, CHN)"
1919029,XU Zhuoyi,2003-08-21,Male,China,198.0,0.0,""
1919037,XIE Zhiyu,2000-03-24,Male,China,183.0,0.0,Pursuing a Master's degree at the Department of Sports Teaching and Research of  Beijing University (CHN).</p><p>Graduated from the School of Journalism and Communication of Beijing University (CHN)
1919051,LIN Yuwei,1999-05-02,Female,China,171.0,0.0,"East China Normal University (Shanghai, CHN)"
1919053,WU Yanni,1997-07-28,Female,China,175.0,0.0,Pursuing a Master's degree at Beijing Sports University (CHN)
1919057,MO Jiadie,2000-01-06,Female,China,163.0,0.0,Guangzhou Sport University (CHN)
1919065,SONG Jiayuan,1997-09-15,Female,China,185.0,0.0,Graduate of Business Administration from Shanghai University (CHN)
1919067,FENG Bin,1994-04-03,Female,China,182.0,0.0,Graduated with a Master's degree in Physical Education from Nanchang University (CHN)
1919072,SUN Yue,2001-06-19,Female,China,181.0,0.0,""
1919073,JIANG Zhichao,2005-01-06,Female,China,182.0,0.0,Qingdao Sports School (CHN)
1919076,WANG Zheng,1987-12-14,Female,China,180.0,0.0,""
1919077,ZHAO Jie,2002-10-13,Female,China,183.0,0.0,Studying Physical Education at Suzhou University (CHN)
1919082,DAI Qianqian,2000-08-23,Female,China,179.0,0.0,Tianjin Normal University (CHN)
1919085,LYU Huihui,1989-06-26,Female,China,172.0,0.0,Graduated in 2011 with a degree from the Wuhan Institute of Physical Education (CHN)
1919087,GONG Lijiao,1989-01-24,Female,China,175.0,0.0,"Business Administration, University of Science and Technology Beijing (CHN).<br>Pursuing a degree in athletic training at Beijing Sport University (CHN)"
1919094,LI Jiangyan,1999-05-22,Female,China,183.0,0.0,East China Jiaotong University (CHN)
1919102,WANG Qi,2001-02-10,Male,China,190.0,0.0,Nanjing Normal University (CHN)
1919110,YANG Shaohui,1992-07-09,Male,China,170.0,0.0,"Yunnan Normal University (Kunming, CHN)"
1919111,HE Jie,1998-12-27,Male,China,166.0,0.0,"Studying sports training at Ningxia University (Yinchuan, CHN)"
1919117,WU Xiangdong,1994-01-17,Male,China,175.0,0.0,""
1919120,ZHANG Deshun,1996-02-21,Female,China,162.0,0.0,"Studied at the Yunnan Physical Science and Sports Professional College (Kunming, CHN) and Sports Science at Tianjin Normal University (CHN)"
1919121,BAI Li,1996-03-30,Female,China,155.0,0.0,Liaoning Normal University (CHN)
1919129,XIA Yuyu,1998-03-01,Female,China,158.0,0.0,"Enrolled in 2021 as a Master's student in the School of Social Sciences at Tsinghua University (Beijing, CHN)"
1919146,XU Shuangshuang,1996-04-06,Female,China,160.0,0.0,Graduated from the School of International and Public Affairs at Shanghai Jiao Tong University (CHN) in 2020
1919365,NAKAMURA Haruka,2008-05-18,Female,Japan,0.0,0.0,""
1919408,KISHI Rina,2007-09-23,Female,Japan,0.0,0.0,""
1919416,USHIOKU Kohane,2004-08-17,Female,Japan,0.0,0.0,"Nippon Sport Science University (Tokyo, JPN)"
1919473,OKAMURA Mana,2005-05-28,Female,Japan,0.0,0.0,Studying Policy Studies at Yokkaichi University (JPN)
1919479,SUGINO Takaaki,1998-10-18,Male,Japan,0.0,0.0,Studied at Kanoya University of Physical Education (JPN)
1919480,OKA Shinnosuke,2003-10-31,Male,Japan,0.0,0.0,""
1919490,TANIGAWA Wataru,1996-07-23,Male,Japan,0.0,0.0,"Graduated in 2019 with a degree in Sports Science, Faculty of Health Sciences at Juntendo University in Tokyo (JPN)"
1919491,KAYA Kazuma,1996-11-19,Male,Japan,0.0,0.0,"Sports Science at Juntendo University (Tokyo, JPN)"
1919492,HASHIMOTO Daiki,2001-08-07,Male,Japan,0.0,0.0,"Juntendo University, Tokyo, JPN,"
1919507,Munira ABDUSALOMOVA,1997-12-14,Female,Tajikistan,0.0,0.0,""
1919526,Veronika BLAZICKOVA,2003-07-15,Female,Czechia,0.0,0.0,Studying Midwifery at the University of West Bohemia in Pilsen (CZE)
1919541,Jiri LIPTAK,1982-03-30,Male,Czechia,0.0,0.0,""
1919546,Petr NYMBURSKY,1995-06-01,Male,Czechia,0.0,0.0,Studied Forest Engineering at the Czech University of Life Sciences Prague (CZE)
1919548,Martin PODHRASKY,1983-10-11,Male,Czechia,0.0,0.0,Studied Medicine at the Charles University in Pilsen (CZE)
1919549,Jiri PRIVRATSKY,2001-03-13,Male,Czechia,0.0,0.0,Studying Law and Legal Science at the University of West Bohemia in Pilsen (CZE)
1919551,Matej RAMPULA,2000-04-03,Male,Czechia,0.0,0.0,Studies Computer Science at the University of West Bohemia (CZE)
1919555,Frantisek SMETANA,1997-11-28,Male,Czechia,0.0,0.0,"Studied at the Academy of Music and Performing Arts (Brno, CZE)"
1919558,Barbora SUMOVA,1995-02-17,Female,Czechia,0.0,0.0,""
1919561,Jakub TOMECEK,1991-05-23,Male,Czechia,0.0,0.0,"Studied Sport Studies at the Masaryk University (Brno, CZE)"
1919616,NISHIOKA Ryusei,2003-11-01,Male,Japan,0.0,0.0,"Studies Law at Kindai University (Higashiosaka, JPN)"
1919628,MORI Hikaru,1999-07-07,Female,Japan,0.0,0.0,"Faculty of Health Sciences, Department of Sports and Health at Kanazawa Gakuin University (Kanazawa City JPN)"
1919675,Georgiy GURTSIEV,2000-10-16,Male,AIN,0.0,0.0,""
1919721,Thanakhan CHAIYASOMBAT,1999-06-26,Male,Thailand,0.0,0.0,""
1919737,Phetdarin SOMRAT,1995-06-06,Female,Thailand,0.0,0.0,""
1919789,AKAMATSU Ryoichi,1995-05-02,Male,Japan,184.0,0.0,"Graduated in 2020 from the Graduate School of Education at Gifu University (JPN), where he is a research student in the Department of Orthopedics at the School of Medicine"
1919790,AKASAKI Akira,1998-01-21,Male,Japan,170.0,0.0,"Graduated in 2020 from Takushoku University (Tokyo, JPN)"
1919793,AOKI Ryoma,1997-06-16,Male,Japan,167.0,0.0,"Graduated with a degree in Environmental Applied Chemistry from Hosei University (Tokyo, JPN)"
1919803,DEAN Roderick Genki,1991-12-30,Male,Japan,182.0,0.0,"Sports Science degree from Waseda University (Tokyo, JPN)"
1919811,FUJII Nanako,1999-05-07,Female,Japan,159.0,0.0,""
1919815,FUKUBE Mako,1995-10-28,Female,Japan,166.0,0.0,"Nippon Sport Science University, Faculty of Physical Education (JPN)"
1919820,GOSHIMA Rino,1997-10-29,Female,Japan,160.0,0.0,"Graduated in 2020 from the Faculty of Economics at Chuo University (Tokyo, JPN)"
1919821,GOTO Yume,2000-02-25,Female,Japan,161.0,0.0,"Doshisha University (Kyoto, JPN)"
1919822,HAMANISHI Ryo,2000-04-24,Male,Japan,172.0,0.0,"Meiji University (Tokyo, JPN)"
1919826,HASHIOKA Yuki,1999-01-23,Male,Japan,183.0,0.0,"Studied Sports Science at Nihon University (Tokyo, JPN). In April 2021 he began studying for a postgraduate degree through a correspondence course at Nihon University (Tokyo, JPN)"
1919827,HATA Sumire,1996-05-04,Female,Japan,169.0,0.0,"Sports Science at Mukogawa Women's University (Nishinomiya, JPN)"
1919832,HIGASHIDA Akihiro,1995-12-13,Male,Japan,172.0,0.0,Studied Physical Education at the University of Tsukuba (JPN)
1919847,IIZUKA Shota,1991-06-25,Male,Japan,186.0,0.0,"Studied Law at Chuo University (Tokyo, JPN)"
1919850,IKEDA Koki,1998-05-03,Male,Japan,168.0,0.0,"Studied Economics at Toyo University (Tokyo, JPN)"
1919880,IZUMIYA Shunsuke,2000-01-26,Male,Japan,175.0,0.0,"Studies Sports Science at Juntendo University (Tokyo, JPN)"
1919882,KABASAWA Wakana,1999-03-24,Female,Japan,164.0,0.0,Policy Management - Keio University (JPN)
1919895,KAWABATA Kaito,1998-08-17,Male,Japan,174.0,0.0,"Chukyo University , Nagoya, JPN"
1919901,KAWANO Masatora,1998-10-23,Male,Japan,178.0,0.0,"General Studies - Toyo University, Tokyo, JPN"
1919911,KIRYU Yoshihide,1995-12-15,Male,Japan,176.0,0.0,"Law - Toyo University, Tokyo, JPN"
1919914,KITAGUCHI Haruka,1998-03-16,Female,Japan,176.0,0.0,"Studied Sports Science at Nippon Sport Science University (Tokyo, JPN)"
1919921,KOGA Yuta,1999-07-15,Male,Japan,177.0,0.0,"Meiji University (Tokyo, JPN)"
1919924,KOKAI Haruka,2003-01-20,Female,Japan,160.0,0.0,""
1919930,KOYAMA Naoki,1996-05-12,Male,Japan,170.0,0.0,Tokyo University of Agriculture (JPN)
1919973,CAO Liguo,1998-10-04,Male,China,0.0,0.0,Studied at Wuhan Sports University (CHN)
1919979,QIAN Haitao,1996-08-12,Male,China,0.0,0.0,""
1919983,MENG Lingzhe,1998-04-16,Male,China,0.0,0.0,Studied at Shandong Sport University (CHN)
1919986,ZOU Wanhao,1998-03-29,Male,China,0.0,0.0,""
1919992,LU Feng,2003-12-10,Male,China,0.0,0.0,Beijing Sport University (CHN)
1919996,HABILA Awusayiman,1998-06-01,Male,China,0.0,0.0,""
1919998,DENG Zhiwei,1988-02-12,Male,China,0.0,0.0,""
1920000,FENG Ziqi,1999-06-29,Female,China,0.0,0.0,""
1920006,PANG Qianyu,1996-11-13,Female,China,0.0,0.0,Physical Education at Wuhan Sports University (CHN)
1920010,HONG Kexin,2003-01-06,Female,China,0.0,0.0,""
1920016,ZHOU Feng,1993-09-12,Female,China,0.0,0.0,Shenyang Sport University (CHN)
1920021,WANG Juan,1995-04-14,Female,China,0.0,0.0,Sport Studies at Wuhan Sports University (CHN)
1920049,Rutendo Joan NYAHORA,1988-11-11,Female,Zimbabwe,155.0,0.0,""
1920055,LIN Xinyu,2002-04-24,Female,China,0.0,0.0,Sport Studies at Beijing Sport University (CHN)
1920065,Isaac MPOFU,1988-08-20,Male,Zimbabwe,0.0,0.0,""
1920081,Joshua ABUAKU,1996-07-07,Male,Germany,187.0,0.0,Bachelor's in Sports and Health at German Sport University Cologne (GER)
1920082,Emil AGYEKUM,1999-05-22,Male,Germany,190.0,0.0,""
1920083,Deniz ALMAS,1997-07-17,Male,Germany,176.0,0.0,"Studied at Leipzig University, Germany"
1920085,Lucas ANSAH-PEPRAH,2000-01-16,Male,Germany,183.0,0.0,""
1920092,Jean Paul BREDAU,1999-06-27,Male,Germany,189.0,0.0,"Brandenburg State Police School (Oranienburg, GER)"
1920096,Alexandra BURGHARDT,1994-04-28,Female,Germany,182.0,0.0,"Studied Business Administration, Cultural Studies at the University of Mannheim (GER)"
1920102,Eileen DEMES,1997-10-13,Female,Germany,179.0,0.0,"Bachelor of Science degree in General Management from EBS University (Wiesbaden, GER). <br>Master of Science degree in Development Economics and International Development from the University of Nottingham (Nottingham, GBR)"
1920110,Robert FARKEN,1997-09-20,Male,Germany,185.0,0.0,""
1920111,Saskia FEIGE,1997-08-13,Female,Germany,168.0,0.0,Biology at Technical University of Applied Sciences Wildau (GER)
1920119,Rebekka HAASE,1993-01-02,Female,Germany,170.0,0.0,Psychology at Chemnitz University of Technology (GER)
1920122,Joshua HARTMANN,1999-06-09,Male,Germany,187.0,0.0,Business Administration at University of Cologne (GER)
