athlete_id,medal_date,medal_type,discipline,country,name,birth_date,gender,height,weight,gold_medal,silver_medal,bronze_medal,total
1924506,8/3/2024,Bronze Medal,Athletics,Great Britain,Jodie WILLIAMS,9/28/1993,Female,174,0,14,22,29,65
1924506,8/10/2024,Bronze Medal,Athletics,Great Britain,Jodie WILLIAMS,9/28/1993,Female,174,0,14,22,29,65
1924507,8/9/2024,Silver Medal,Athletics,Great Britain,Bianca WILLIAMS,12/18/1993,Female,157,0,14,22,29,65
1924509,8/3/2024,Bronze Medal,Athletics,Great Britain,Nicole YEARGIN,8/11/1997,Female,170,0,14,22,29,65
1924509,8/10/2024,Bronze Medal,Athletics,Great Britain,Nicole YEARGIN,8/11/1997,Female,170,0,14,22,29,65
1924559,8/9/2024,Silver Medal,Breaking,Lithuania,NICKA,6/8/2007,Female,0,0,0,2,2,4
1924585,7/30/2024,Gold Medal,Fencing,Italy,Rossella FIAMINGO,7/14/1991,Female,0,0,12,13,15,40
1924586,7/30/2024,Gold Medal,Fencing,Italy,Mara NAVARRIA,7/18/1985,Female,0,0,12,13,15,40
1924587,7/30/2024,Gold Medal,Fencing,Italy,Alberta SANTUCCIO,10/22/1994,Female,0,0,12,13,15,40
1924588,7/30/2024,Gold Medal,Fencing,Italy,Giulia RIZZI,6/20/1989,Female,0,0,12,13,15,40
1924595,7/27/2024,Bronze Medal,Fencing,Italy,Luigi SAMELE,7/25/1987,Male,0,0,12,13,15,40
1925125,7/29/2024,Bronze Medal,Swimming,Hong Kong China,HAUGHEY Siobhan Bernadette,10/31/1997,Female,0,0,2,0,2,4
1925125,7/31/2024,Bronze Medal,Swimming,Hong Kong China,HAUGHEY Siobhan Bernadette,10/31/1997,Female,0,0,2,0,2,4
1925349,8/1/2024,Gold Medal,Judo,Italy,Alice BELLANDI,11/20/1998,Female,0,0,12,13,15,40
1925630,7/30/2024,Bronze Medal,Swimming,Italy,Gregorio PALTRINIERI,9/5/1994,Male,0,0,12,13,15,40
1925630,8/4/2024,Silver Medal,Swimming,Italy,Gregorio PALTRINIERI,9/5/1994,Male,0,0,12,13,15,40
1925633,7/28/2024,Gold Medal,Swimming,Italy,Nicolo MARTINENGHI,8/1/1999,Male,0,0,12,13,15,40
1925634,7/27/2024,Bronze Medal,Swimming,Italy,Manuel FRIGO,2/18/1997,Male,0,0,12,13,15,40
1925635,7/29/2024,Gold Medal,Swimming,Italy,Thomas CECCON,1/27/2001,Male,0,0,12,13,15,40
1925635,7/27/2024,Bronze Medal,Swimming,Italy,Thomas CECCON,1/27/2001,Male,0,0,12,13,15,40
1925636,7/27/2024,Bronze Medal,Swimming,Italy,Alessandro MIRESSI,10/2/1998,Male,0,0,12,13,15,40
1925669,7/27/2024,Bronze Medal,Swimming,Italy,Lorenzo ZAZZERI,8/9/1994,Male,0,0,12,13,15,40
1925675,7/27/2024,Bronze Medal,Swimming,Italy,Paolo CONTE BONIN,2/9/2002,Male,0,0,12,13,15,40
1925681,7/27/2024,Bronze Medal,Swimming,Italy,Leonardo DEPLANO,7/21/1999,Male,0,0,12,13,15,40
1925804,8/8/2024,Bronze Medal,Marathon Swimming,Italy,Ginevra TADDEUCCI,5/3/1997,Female,0,0,12,13,15,40
1926102,8/6/2024,Gold Medal,Athletics,Bahrain,Winfred YAVI,12/31/1999,Female,159,0,2,1,1,4
1926294,8/5/2024,Silver Medal,Badminton,Thailand,Kunlavut VITIDSARN,5/11/2001,Male,177,0,1,3,2,6
1926315,8/4/2024,Bronze Medal,Badminton,Indonesia,Gregoria Mariska TUNJUNG,8/11/1999,Female,166,0,2,0,0,2
1926549,7/31/2024,Silver Medal,Triathlon,New Zealand,Hayden WILDE,9/1/1997,Male,0,0,10,7,3,20
1926592,7/30/2024,Gold Medal,Rugby Sevens,New Zealand,Stacey WAAKA,11/3/1995,Female,173,73,10,7,3,20
1926593,7/30/2024,Gold Medal,Rugby Sevens,New Zealand,Alena SAILI,12/13/1998,Female,180,70,10,7,3,20
1926596,7/30/2024,Gold Medal,Rugby Sevens,New Zealand,Risi POURI-LANE,5/28/2000,Female,164,63,10,7,3,20
1926629,7/30/2024,Gold Medal,Rugby Sevens,New Zealand,Manaia NUKU,9/3/2002,Female,169,68,10,7,3,20
1926632,7/30/2024,Gold Medal,Rugby Sevens,New Zealand,Sarah HIRINI,12/9/1992,Female,177,76,10,7,3,20
1926634,7/30/2024,Gold Medal,Rugby Sevens,New Zealand,Jazmin FELIX-HOTHAM,7/2/2000,Female,172,67,10,7,3,20
1926635,7/30/2024,Gold Medal,Rugby Sevens,New Zealand,Michaela BLYDE,12/29/1995,Female,165,65,10,7,3,20
1926644,7/30/2024,Gold Medal,Rugby Sevens,New Zealand,Tyla KING,7/1/1994,Female,165,59,10,7,3,20
1926646,7/30/2024,Gold Medal,Rugby Sevens,New Zealand,Portia WOODMAN-WICKLIFFE,7/12/1991,Female,172,75,10,7,3,20
1926647,7/30/2024,Gold Medal,Rugby Sevens,New Zealand,Theresa SETEFANO,2/25/1995,Female,168,75,10,7,3,20
1926667,7/30/2024,Gold Medal,Rugby Sevens,New Zealand,Jorja MILLER,2/8/2004,Female,167,71,10,7,3,20
1926676,7/30/2024,Gold Medal,Rugby Sevens,New Zealand,Mahina PAUL,4/19/2001,Female,169,74,10,7,3,20
1926695,8/9/2024,Silver Medal,Athletics,New Zealand,Maddison-Lee WESCHE,6/13/1999,Female,174,0,10,7,3,20
1926713,8/10/2024,Gold Medal,Athletics,New Zealand,Hamish KERR,8/17/1996,Male,198,0,10,7,3,20
1926826,8/10/2024,Gold Medal,Boxing,China,LI Qian,6/6/1990,Female,178,0,40,27,24,91
1926827,8/9/2024,Silver Medal,Boxing,China,YANG Liu,5/20/1992,Female,178,0,40,27,24,91
1926828,8/6/2024,Silver Medal,Boxing,China,YANG Wenlu,1/13/1991,Female,173,0,40,27,24,91
1926832,8/8/2024,Gold Medal,Boxing,China,CHANG Yuan,6/24/1997,Female,165,0,40,27,24,91
1926833,8/9/2024,Gold Medal,Boxing,China,WU Yu,1/13/1995,Female,160,0,40,27,24,91
1926893,8/9/2024,Silver Medal,Hockey,China,CHEN Yi,1/28/1997,Female,0,0,40,27,24,91
1926894,8/9/2024,Silver Medal,Hockey,China,DAN Wen,6/14/1999,Female,0,0,40,27,24,91
1926895,8/9/2024,Silver Medal,Hockey,China,FAN Yunxia,12/7/2002,Female,0,0,40,27,24,91
1926896,8/9/2024,Silver Medal,Hockey,China,GU Bingfeng,1/25/1994,Female,0,0,40,27,24,91
1926898,8/9/2024,Silver Medal,Hockey,China,HE Jiangxin,8/19/1997,Female,0,0,40,27,24,91
1926901,8/9/2024,Silver Medal,Hockey,China,LI Hong,5/31/1999,Female,0,0,40,27,24,91
1926908,8/9/2024,Silver Medal,Hockey,China,MA Ning,9/29/2000,Female,0,0,40,27,24,91
1926909,8/9/2024,Silver Medal,Hockey,China,OU Zixia,9/24/1995,Female,0,0,40,27,24,91
1926910,8/9/2024,Silver Medal,Hockey,China,TAN Jinzhuang,1/27/2003,Female,0,0,40,27,24,91
1926912,8/9/2024,Silver Medal,Hockey,China,XU Wenyu,12/6/1995,Female,0,0,40,27,24,91
1926914,8/9/2024,Silver Medal,Hockey,China,YANG Liu,9/1/1998,Female,0,0,40,27,24,91
1926915,8/9/2024,Silver Medal,Hockey,China,YE Jiao,10/21/1994,Female,0,0,40,27,24,91
1926916,8/9/2024,Silver Medal,Hockey,China,YU Anhui,4/30/2001,Female,0,0,40,27,24,91
1926920,8/9/2024,Silver Medal,Hockey,China,ZHANG Ying,8/29/1998,Female,0,0,40,27,24,91
1926922,8/9/2024,Silver Medal,Hockey,China,ZHONG Jiaqi,9/23/1999,Female,0,0,40,27,24,91
1926923,8/9/2024,Silver Medal,Hockey,China,ZOU Meirong,9/1/2000,Female,0,0,40,27,24,91
1926926,8/9/2024,Silver Medal,Hockey,China,CHEN Yang,2/15/1997,Female,0,0,40,27,24,91
1926991,8/1/2024,Silver Medal,Rowing,New Zealand,Matt MACDONALD,3/15/1999,Male,0,0,10,7,3,20
1926998,8/1/2024,Bronze Medal,Rowing,New Zealand,Jackie GOWLER,6/7/1996,Female,0,0,10,7,3,20
1926999,8/1/2024,Bronze Medal,Rowing,New Zealand,Kerri WILLIAMS,12/18/1993,Female,0,0,10,7,3,20
1927001,8/1/2024,Silver Medal,Rowing,New Zealand,Ollie MACLEAN,5/19/1998,Male,0,0,10,7,3,20
1927003,8/1/2024,Bronze Medal,Rowing,New Zealand,Davina WADDY,8/16/1996,Female,0,0,10,7,3,20
1927007,8/1/2024,Bronze Medal,Rowing,New Zealand,Phoebe SPOORS,8/11/1993,Female,0,0,10,7,3,20
1927019,8/1/2024,Silver Medal,Rowing,New Zealand,Tom MURRAY,4/5/1994,Male,0,0,10,7,3,20
1927020,8/1/2024,Silver Medal,Rowing,New Zealand,Logan ULLRICH,8/20/2000,Male,0,0,10,7,3,20
1927024,8/1/2024,Gold Medal,Rowing,New Zealand,Lucy SPOORS,12/24/1990,Female,0,0,10,7,3,20
1927027,8/3/2024,Silver Medal,Rowing,New Zealand,Emma TWIGG,3/1/1987,Female,0,0,10,7,3,20
1927028,8/1/2024,Gold Medal,Rowing,New Zealand,Brooke FRANCIS,1/6/1995,Female,0,0,10,7,3,20
1927113,8/3/2024,Silver Medal,Fencing,Korea,CHOI Sebin,8/11/2000,Female,0,0,13,9,10,32
1927115,7/31/2024,Gold Medal,Fencing,Korea,DO Gyeongdong,8/19/1999,Male,0,0,13,9,10,32
1927116,7/31/2024,Gold Medal,Fencing,Korea,GU Bongil,4/27/1989,Male,0,0,13,9,10,32
1927122,8/3/2024,Silver Medal,Fencing,Korea,JEON Eunhye,8/1/1997,Female,0,0,13,9,10,32
1927123,8/3/2024,Silver Medal,Fencing,Korea,JEON Hayoung,8/18/2001,Female,0,0,13,9,10,32
1927149,7/27/2024,Gold Medal,Fencing,Korea,OH Sanguk,9/30/1996,Male,0,0,13,9,10,32
1927149,7/31/2024,Gold Medal,Fencing,Korea,OH Sanguk,9/30/1996,Male,0,0,13,9,10,32
1927151,7/31/2024,Gold Medal,Fencing,Korea,PARK Sangwon,9/14/2000,Male,0,0,13,9,10,32
1927158,8/3/2024,Silver Medal,Fencing,Korea,YOON Jisu,1/24/1993,Female,0,0,13,9,10,32
1927382,8/9/2024,Gold Medal,Canoe Sprint,China,XU Shixiao,2/16/1992,Female,0,0,40,27,24,91
1927383,8/9/2024,Gold Medal,Canoe Sprint,China,SUN Mengya,5/3/2001,Female,0,0,40,27,24,91
1927392,8/8/2024,Gold Medal,Canoe Sprint,China,JI Bowen,2/22/2002,Male,0,0,40,27,24,91
1927393,8/8/2024,Gold Medal,Canoe Sprint,China,LIU Hao,9/6/1993,Male,0,0,40,27,24,91
1927515,8/10/2024,Gold Medal,Rhythmic Gymnastics,China,DING Xinyi,8/27/2004,Female,0,0,40,27,24,91
1927516,8/10/2024,Gold Medal,Rhythmic Gymnastics,China,GUO Qiqi,8/7/1998,Female,0,0,40,27,24,91
1927517,8/10/2024,Gold Medal,Rhythmic Gymnastics,China,HAO Ting,3/23/2001,Female,0,0,40,27,24,91
1927518,8/10/2024,Gold Medal,Rhythmic Gymnastics,China,HUANG Zhangjiayang,2/15/2000,Female,0,0,40,27,24,91
1927519,8/10/2024,Gold Medal,Rhythmic Gymnastics,China,WANG Lanjing,3/10/2005,Female,0,0,40,27,24,91
1927680,8/3/2024,Gold Medal,Sailing,Israel,Tom REUVENY,6/12/2000,Male,0,0,1,5,1,7
1927704,8/2/2024,Silver Medal,Tennis,China,ZHANG Zhizhen,10/16/1996,Male,193,0,40,27,24,91
1927709,8/3/2024,Gold Medal,Tennis,China,ZHENG Qinwen,10/8/2002,Female,178,0,40,27,24,91
1927719,8/2/2024,Silver Medal,Tennis,China,WANG Xinyu,9/26/2001,Female,182,0,40,27,24,91
1927733,8/3/2024,Silver Medal,Sailing,Israel,Sharon KANTOR,1/28/2003,Female,0,0,1,5,1,7
1928047,8/5/2024,Bronze Medal,Athletics,Kenya,Mary MORAA,6/15/2000,Female,170,0,4,2,5,11
1928064,8/3/2024,Bronze Medal,Judo,Korea,AN Baul,3/25/1994,Male,0,0,13,9,10,32
1928066,8/3/2024,Bronze Medal,Judo,Korea,HAN Juyeo,4/21/1999,Male,0,0,13,9,10,32
1928067,7/29/2024,Silver Medal,Judo,Korea,HUH Mimi,12/19/2002,Female,0,0,13,9,10,32
1928067,8/3/2024,Bronze Medal,Judo,Korea,HUH Mimi,12/19/2002,Female,0,0,13,9,10,32
1928070,8/2/2024,Bronze Medal,Judo,Korea,KIM Hayun,1/7/2000,Female,0,0,13,9,10,32
1928070,8/3/2024,Bronze Medal,Judo,Korea,KIM Hayun,1/7/2000,Female,0,0,13,9,10,32
1928071,8/3/2024,Bronze Medal,Judo,Korea,KIM Jisu,12/12/2000,Female,0,0,13,9,10,32
1928072,8/2/2024,Silver Medal,Judo,Korea,KIM Minjong,9/1/2000,Male,0,0,13,9,10,32
1928072,8/3/2024,Bronze Medal,Judo,Korea,KIM Minjong,9/1/2000,Male,0,0,13,9,10,32
1928074,8/3/2024,Bronze Medal,Judo,Korea,KIM Won Jin,5/1/1992,Male,0,0,13,9,10,32
1928079,7/30/2024,Bronze Medal,Judo,Korea,LEE Joonhwan,6/19/2002,Male,0,0,13,9,10,32
1928079,8/3/2024,Bronze Medal,Judo,Korea,LEE Joonhwan,6/19/2002,Male,0,0,13,9,10,32
1928082,8/3/2024,Bronze Medal,Judo,Korea,YOON Hyunji,2/14/1994,Female,0,0,13,9,10,32
1928520,7/31/2024,Bronze Medal,Rowing,Poland,Mateusz BISKUP,2/8/1994,Male,0,0,1,4,5,10
1928529,7/31/2024,Bronze Medal,Rowing,Poland,Dominik CZAJA,8/12/1995,Male,0,0,1,4,5,10
1928530,7/31/2024,Bronze Medal,Rowing,Poland,Fabian BARANSKI,5/27/1999,Male,0,0,1,4,5,10
1928551,7/31/2024,Bronze Medal,Rowing,Poland,Miroslaw ZIETARSKI,3/9/1993,Male,0,0,1,4,5,10
1929685,8/9/2024,Bronze Medal,Taekwondo,Italy,Simone ALESSIO,4/14/2000,Male,0,0,12,13,15,40
1929767,8/1/2024,Gold Medal,Athletics,Ecuador,Brian Daniel PINTADO,7/29/1995,Male,167,0,1,2,2,5
1929767,8/7/2024,Silver Medal,Athletics,Ecuador,Brian Daniel PINTADO,7/29/1995,Male,167,0,1,2,2,5
1930407,8/7/2024,Silver Medal,Athletics,Ecuador,Glenda MOREJON,5/30/2000,Female,152,0,1,2,2,5
1930466,7/27/2024,Bronze Medal,Shooting,Kazakhstan,Alexandra Le,5/3/2004,Female,0,0,1,3,3,7
1930467,7/27/2024,Bronze Medal,Shooting,Kazakhstan,Islam SATPAYEV,9/21/1998,Male,0,0,1,3,3,7
1930739,8/5/2024,Silver Medal,Triathlon,United States,Taylor KNIBB,2/14/1998,Female,0,0,40,44,42,126
1930747,8/5/2024,Silver Medal,Triathlon,United States,Morgan PEARSON,9/22/1993,Male,0,0,40,44,42,126
1930750,8/5/2024,Silver Medal,Triathlon,United States,Seth RIDER,3/6/1997,Male,0,0,40,44,42,126
1930752,8/5/2024,Silver Medal,Triathlon,United States,Taylor SPIVEY,4/13/1991,Female,0,0,40,44,42,126
1930773,8/9/2024,Bronze Medal,Taekwondo,United States,Kristina TEACHOUT,9/13/2005,Female,0,0,40,44,42,126
1930782,8/3/2024,Bronze Medal,Tennis,United States,Taylor FRITZ,10/28/1997,Male,196,0,40,44,42,126
1930790,8/3/2024,Silver Medal,Tennis,United States,Austin KRAJICEK,6/16/1990,Male,188,0,40,44,42,126
1930801,8/3/2024,Bronze Medal,Tennis,United States,Tommy PAUL,5/17/1997,Male,185,0,40,44,42,126
1930804,8/3/2024,Silver Medal,Tennis,United States,Rajeev RAM,3/18/1984,Male,193,0,40,44,42,126
1931098,8/10/2024,Silver Medal,Table Tennis,Japan,Miwa HARIMOTO,6/16/2008,Female,0,0,20,12,13,45
1931100,8/3/2024,Bronze Medal,Table Tennis,Japan,Hina HAYATA,7/7/2000,Female,0,0,20,12,13,45
1931100,8/10/2024,Silver Medal,Table Tennis,Japan,Hina HAYATA,7/7/2000,Female,0,0,20,12,13,45
1931101,8/10/2024,Silver Medal,Table Tennis,Japan,Miu HIRANO,4/14/2000,Female,0,0,20,12,13,45
1931331,8/6/2024,Bronze Medal,Boxing,Kazakhstan,Nazym KYZAIBAY,9/14/1993,Female,160,0,1,3,3,7
1931496,8/9/2024,Bronze Medal,Wrestling,India,Aman AMAN,7/16/2003,Male,0,0,0,1,5,6
1931577,8/3/2024,Silver Medal,Artistic Gymnastics,Kazakhstan,Nariman KURBANOV,12/6/1997,Male,0,0,1,3,3,7
1931815,8/2/2024,Bronze Medal,Tennis,Poland,Iga SWIATEK,5/31/2001,Female,176,0,1,4,5,10
1932649,8/10/2024,Gold Medal,Modern Pentathlon,Egypt,Ahmed ELGENDY,3/1/2000,Male,0,0,1,1,1,3
1932824,8/7/2024,Silver Medal,Boxing,Kazakhstan,Nurbek ORALBAY,6/11/2000,Male,187,0,1,3,3,7
1932851,8/11/2024,Bronze Medal,Athletics,Kenya,Hellen OBIRI,12/13/1989,Female,152,0,4,2,5,11
1933816,8/8/2024,Silver Medal,Cycling Track,Portugal,Iuri LEITAO,7/3/1998,Male,0,0,1,2,1,4
1933816,8/10/2024,Gold Medal,Cycling Track,Portugal,Iuri LEITAO,7/3/1998,Male,0,0,1,2,1,4
1933821,8/10/2024,Gold Medal,Cycling Track,Portugal,Rui OLIVEIRA,9/5/1996,Male,0,0,1,2,1,4
1934579,8/10/2024,Gold Medal,Beach Volleyball,Sweden,Jonatan HELLVIG,10/5/2001,Male,194,0,4,4,3,11
1934586,8/10/2024,Gold Medal,Beach Volleyball,Sweden,David AHMAN,12/20/2001,Male,190,0,4,4,3,11
1934775,8/10/2024,Silver Medal,Boxing,Spain,Ayoub GHADFA DRISSI EL AISSAOUI,12/6/1998,Male,198,0,5,4,9,18
1934790,8/4/2024,Bronze Medal,Boxing,Spain,Enmanuel REYES PLA,12/14/1992,Male,191,0,5,4,9,18
1935199,8/6/2024,Silver Medal,Wrestling,Chile,Yasmani ACOSTA FERNANDEZ,7/16/1988,Male,0,0,1,1,0,2
1935408,7/27/2024,Gold Medal,Judo,Kazakhstan,Yeldos SMETOV,9/9/1992,Male,0,0,1,3,3,7
1935410,7/28/2024,Bronze Medal,Judo,Kazakhstan,Gusman KYRGYZBAYEV,9/28/1992,Male,0,0,1,3,3,7
1935685,8/5/2024,Silver Medal,Artistic Gymnastics,Colombia,Angel BARAJAS,8/12/2006,Male,0,0,0,3,1,4
1935860,7/27/2024,Silver Medal,Swimming,United States,Abbey WEITZEIL,12/3/1996,Female,0,0,40,44,42,126
1935860,8/3/2024,Gold Medal,Swimming,United States,Abbey WEITZEIL,12/3/1996,Female,0,0,40,44,42,126
1935869,7/27/2024,Gold Medal,Swimming,United States,Jack ALEXY,1/19/2003,Male,0,0,40,44,42,126
1935869,8/4/2024,Silver Medal,Swimming,United States,Jack ALEXY,1/19/2003,Male,0,0,40,44,42,126
1935871,7/27/2024,Gold Medal,Swimming,United States,Hunter ARMSTRONG,1/24/2001,Male,0,0,40,44,42,126
1935871,8/4/2024,Silver Medal,Swimming,United States,Hunter ARMSTRONG,1/24/2001,Male,0,0,40,44,42,126
1935873,7/30/2024,Bronze Medal,Swimming,United States,Katharine BERKOFF,1/28/2001,Female,0,0,40,44,42,126
1935873,8/4/2024,Gold Medal,Swimming,United States,Katharine BERKOFF,1/28/2001,Female,0,0,40,44,42,126
1935879,7/27/2024,Silver Medal,Swimming,United States,Erika CONNOLLY,8/27/1998,Female,0,0,40,44,42,126
1935887,7/30/2024,Silver Medal,Swimming,United States,Brooks CURRY,1/20/2001,Male,0,0,40,44,42,126
1935895,8/1/2024,Gold Medal,Swimming,United States,Kate DOUGLASS,11/17/2001,Female,0,0,40,44,42,126
1935895,8/3/2024,Silver Medal,Swimming,United States,Kate DOUGLASS,11/17/2001,Female,0,0,40,44,42,126
1935895,7/27/2024,Silver Medal,Swimming,United States,Kate DOUGLASS,11/17/2001,Female,0,0,40,44,42,126
1935895,8/4/2024,Gold Medal,Swimming,United States,Kate DOUGLASS,11/17/2001,Female,0,0,40,44,42,126
1935896,7/27/2024,Gold Medal,Swimming,United States,Caeleb DRESSEL,8/16/1996,Male,0,0,40,44,42,126
1935896,8/3/2024,Gold Medal,Swimming,United States,Caeleb DRESSEL,8/16/1996,Male,0,0,40,44,42,126
1935896,8/4/2024,Silver Medal,Swimming,United States,Caeleb DRESSEL,8/16/1996,Male,0,0,40,44,42,126
1935901,7/28/2024,Silver Medal,Swimming,United States,Nic FINK,7/3/1993,Male,0,0,40,44,42,126
1935901,8/3/2024,Gold Medal,Swimming,United States,Nic FINK,7/3/1993,Male,0,0,40,44,42,126
1935901,8/4/2024,Silver Medal,Swimming,United States,Nic FINK,7/3/1993,Male,0,0,40,44,42,126
1935902,7/30/2024,Silver Medal,Swimming,United States,Bobby FINKE,11/6/1999,Male,0,0,40,44,42,126
1935902,8/4/2024,Gold Medal,Swimming,United States,Bobby FINKE,11/6/1999,Male,0,0,40,44,42,126
1935903,7/28/2024,Bronze Medal,Swimming,United States,Carson FOSTER,10/26/2001,Male,0,0,40,44,42,126
1935903,7/30/2024,Silver Medal,Swimming,United States,Carson FOSTER,10/26/2001,Male,0,0,40,44,42,126
1935907,8/1/2024,Silver Medal,Swimming,United States,Erin GEMMELL,12/2/2004,Female,0,0,40,44,42,126
1935909,7/29/2024,Silver Medal,Swimming,United States,Katie GRIMES,1/8/2006,Female,0,0,40,44,42,126
1935911,7/27/2024,Gold Medal,Swimming,United States,Chris GUILIANO,6/25/2003,Male,0,0,40,44,42,126
1935911,7/30/2024,Silver Medal,Swimming,United States,Chris GUILIANO,6/25/2003,Male,0,0,40,44,42,126
1935915,8/4/2024,Silver Medal,Swimming,United States,Thomas HEILMAN,2/7/2007,Male,0,0,40,44,42,126
1935916,7/27/2024,Gold Medal,Swimming,United States,Ryan HELD,6/27/1995,Male,0,0,40,44,42,126
1935918,7/29/2024,Bronze Medal,Swimming,United States,Luke HOBSON,6/25/2003,Male,0,0,40,44,42,126
1935918,7/30/2024,Silver Medal,Swimming,United States,Luke HOBSON,6/25/2003,Male,0,0,40,44,42,126
1935923,7/28/2024,Gold Medal,Swimming,United States,Torri HUSKE,12/7/2002,Female,0,0,40,44,42,126
1935923,7/31/2024,Silver Medal,Swimming,United States,Torri HUSKE,12/7/2002,Female,0,0,40,44,42,126
1935923,7/27/2024,Silver Medal,Swimming,United States,Torri HUSKE,12/7/2002,Female,0,0,40,44,42,126
1935923,8/3/2024,Gold Medal,Swimming,United States,Torri HUSKE,12/7/2002,Female,0,0,40,44,42,126
1935923,8/4/2024,Gold Medal,Swimming,United States,Torri HUSKE,12/7/2002,Female,0,0,40,44,42,126
1935931,7/30/2024,Silver Medal,Swimming,United States,Drew KIBLER,3/9/2000,Male,0,0,40,44,42,126
1935932,8/4/2024,Gold Medal,Swimming,United States,Lilly KING,2/10/1997,Female,0,0,40,44,42,126
1935933,7/27/2024,Gold Medal,Swimming,United States,Matt KING,2/19/2002,Male,0,0,40,44,42,126
1935938,7/27/2024,Bronze Medal,Swimming,United States,Katie LEDECKY,3/17/1997,Female,0,0,40,44,42,126
1935938,7/31/2024,Gold Medal,Swimming,United States,Katie LEDECKY,3/17/1997,Female,0,0,40,44,42,126
1935938,8/3/2024,Gold Medal,Swimming,United States,Katie LEDECKY,3/17/1997,Female,0,0,40,44,42,126
1935938,8/1/2024,Silver Medal,Swimming,United States,Katie LEDECKY,3/17/1997,Female,0,0,40,44,42,126
1935943,8/3/2024,Bronze Medal,Swimming,United States,Paige MADDEN,10/22/1998,Female,0,0,40,44,42,126
1935943,8/1/2024,Silver Medal,Swimming,United States,Paige MADDEN,10/22/1998,Female,0,0,40,44,42,126
1935945,7/27/2024,Silver Medal,Swimming,United States,Simone MANUEL,8/2/1996,Female,0,0,40,44,42,126
1935945,8/1/2024,Silver Medal,Swimming,United States,Simone MANUEL,8/2/1996,Female,0,0,40,44,42,126
1935957,7/29/2024,Bronze Medal,Swimming,United States,Ryan MURPHY,7/2/1995,Male,0,0,40,44,42,126
1935957,8/3/2024,Gold Medal,Swimming,United States,Ryan MURPHY,7/2/1995,Male,0,0,40,44,42,126
1935957,8/4/2024,Silver Medal,Swimming,United States,Ryan MURPHY,7/2/1995,Male,0,0,40,44,42,126
1935967,8/1/2024,Silver Medal,Swimming,United States,Anna PEPLOWSKI,9/25/2002,Female,0,0,40,44,42,126
1935968,7/30/2024,Silver Medal,Swimming,United States,Blake PIERONI,11/15/1995,Male,0,0,40,44,42,126
1935979,8/1/2024,Silver Medal,Swimming,United States,Alex SHACKELL,11/13/2006,Female,0,0,40,44,42,126
1935979,8/4/2024,Gold Medal,Swimming,United States,Alex SHACKELL,11/13/2006,Female,0,0,40,44,42,126
1935982,7/30/2024,Silver Medal,Swimming,United States,Kieran SMITH,5/20/2000,Male,0,0,40,44,42,126
1935984,7/30/2024,Silver Medal,Swimming,United States,Regan SMITH,2/9/2002,Female,0,0,40,44,42,126
1935984,8/1/2024,Silver Medal,Swimming,United States,Regan SMITH,2/9/2002,Female,0,0,40,44,42,126
1935984,8/2/2024,Silver Medal,Swimming,United States,Regan SMITH,2/9/2002,Female,0,0,40,44,42,126
1935984,8/3/2024,Gold Medal,Swimming,United States,Regan SMITH,2/9/2002,Female,0,0,40,44,42,126
1935984,8/4/2024,Gold Medal,Swimming,United States,Regan SMITH,2/9/2002,Female,0,0,40,44,42,126
1935992,8/3/2024,Gold Medal,Swimming,United States,Charlie SWANSON,2/20/1998,Male,0,0,40,44,42,126
1935992,8/4/2024,Silver Medal,Swimming,United States,Charlie SWANSON,2/20/1998,Male,0,0,40,44,42,126
1935998,7/28/2024,Silver Medal,Swimming,United States,Gretchen WALSH,1/29/2003,Female,0,0,40,44,42,126
1935998,7/27/2024,Silver Medal,Swimming,United States,Gretchen WALSH,1/29/2003,Female,0,0,40,44,42,126
1935998,8/3/2024,Gold Medal,Swimming,United States,Gretchen WALSH,1/29/2003,Female,0,0,40,44,42,126
1935998,8/4/2024,Gold Medal,Swimming,United States,Gretchen WALSH,1/29/2003,Female,0,0,40,44,42,126
1935999,8/4/2024,Gold Medal,Swimming,United States,Emma WEBER,1/13/2004,Female,0,0,40,44,42,126
1936000,8/1/2024,Silver Medal,Swimming,United States,Claire WEINSTEIN,3/1/2007,Female,0,0,40,44,42,126
1936001,7/29/2024,Bronze Medal,Swimming,United States,Emma WEYANT,12/24/2001,Female,0,0,40,44,42,126
1936419,8/10/2024,Bronze Medal,Table Tennis,Korea,JEON Jihee,10/28/1992,Female,0,0,13,9,10,32
1936425,8/10/2024,Bronze Medal,Table Tennis,Korea,LEE Eunhye,5/2/1995,Female,0,0,13,9,10,32
1936429,7/30/2024,Bronze Medal,Table Tennis,Korea,LIM Jonghoon,1/21/1997,Male,0,0,13,9,10,32
1936435,7/30/2024,Bronze Medal,Table Tennis,Korea,SHIN Yubin,7/5/2004,Female,0,0,13,9,10,32
1936435,8/10/2024,Bronze Medal,Table Tennis,Korea,SHIN Yubin,7/5/2004,Female,0,0,13,9,10,32
1936462,7/28/2024,Bronze Medal,Fencing,Egypt,Mohamed ELSAYED,3/3/2003,Male,0,0,1,1,1,3
1936619,8/11/2024,Gold Medal,Modern Pentathlon,Hungary,Michelle GULYAS,10/24/2000,Female,0,0,6,7,6,19
1936983,8/8/2024,Gold Medal,Athletics,Botswana,Letsile TEBOGO,6/7/2003,Male,184,0,1,1,0,2
